#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Host Connected,End of File
39,04/14/2023 17:02:00,68.33,45.59,46.55,,
40,04/14/2023 17:07:00,67.81,48.01,47.44,,
41,04/14/2023 17:12:00,68.27,45.73,46.57,,
42,04/14/2023 17:17:00,66.88,49.10,47.19,,
43,04/14/2023 17:22:00,66.18,48.50,46.23,,
44,04/14/2023 17:27:00,65.80,49.00,46.14,,
45,04/14/2023 17:32:00,65.49,50.90,46.87,,
46,04/14/2023 17:37:00,63.96,54.46,47.25,,
47,04/14/2023 17:42:00,63.96,55.66,47.83,,
48,04/14/2023 17:47:00,63.91,54.77,47.34,,
49,04/14/2023 17:52:00,63.71,55.89,47.70,,
50,04/14/2023 17:57:00,63.04,58.29,48.19,,
51,04/14/2023 18:02:00,62.46,59.85,48.36,,
52,04/14/2023 18:07:00,61.53,59.56,47.35,,
53,04/14/2023 18:12:00,61.80,60.25,47.91,,
54,04/14/2023 18:17:00,61.92,59.17,47.54,,
55,04/14/2023 18:22:00,61.34,60.31,47.50,,
56,04/14/2023 18:27:00,60.74,61.82,47.60,,
57,04/14/2023 18:32:00,60.35,63.79,48.07,,
58,04/14/2023 18:37:00,59.89,64.05,47.74,,
59,04/14/2023 18:42:00,58.87,66.42,47.73,,
60,04/14/2023 18:47:00,58.02,68.41,47.71,,
61,04/14/2023 18:52:00,57.28,69.82,47.55,,
62,04/14/2023 18:57:00,56.57,72.54,47.88,,
63,04/14/2023 19:02:00,56.13,73.70,47.87,,
64,04/14/2023 19:07:00,55.55,74.57,47.63,,
65,04/14/2023 19:12:00,55.01,74.57,47.10,,
66,04/14/2023 19:17:00,54.49,76.70,47.35,,
67,04/14/2023 19:22:00,53.96,78.50,47.46,,
68,04/14/2023 19:27:00,53.71,79.33,47.49,,
69,04/14/2023 19:32:00,53.46,79.31,47.24,,
70,04/14/2023 19:37:00,53.35,79.41,47.16,,
71,04/14/2023 19:42:00,53.15,79.89,47.13,,
72,04/14/2023 19:47:00,52.63,80.85,46.94,,
73,04/14/2023 19:52:00,52.09,82.24,46.87,,
74,04/14/2023 19:57:00,52.09,82.30,46.88,,
75,04/14/2023 20:02:00,51.90,82.78,46.85,,
76,04/14/2023 20:07:00,51.98,83.02,47.00,,
77,04/14/2023 20:12:00,51.88,82.88,46.86,,
78,04/14/2023 20:17:00,51.63,83.11,46.69,,
79,04/14/2023 20:22:00,51.59,83.91,46.91,,
80,04/14/2023 20:27:00,51.63,84.01,46.98,,
81,04/14/2023 20:32:00,51.61,83.29,46.73,,
82,04/14/2023 20:37:00,51.74,82.83,46.72,,
83,04/14/2023 20:42:00,51.59,83.60,46.81,,
84,04/14/2023 20:47:00,51.03,85.49,46.85,,
85,04/14/2023 20:52:00,51.13,85.24,46.87,,
86,04/14/2023 20:57:00,51.01,85.11,46.72,,
87,04/14/2023 21:02:00,51.38,84.63,46.93,,
88,04/14/2023 21:07:00,51.11,85.45,46.92,,
89,04/14/2023 21:12:00,51.01,85.98,46.99,,
90,04/14/2023 21:17:00,50.59,87.07,46.90,,
91,04/14/2023 21:22:00,50.18,87.47,46.62,,
92,04/14/2023 21:27:00,49.93,88.20,46.60,,
93,04/14/2023 21:32:00,49.76,88.65,46.56,,
94,04/14/2023 21:37:00,49.18,89.75,46.32,,
95,04/14/2023 21:42:00,47.98,90.57,45.37,,
96,04/14/2023 21:47:00,46.86,91.64,44.57,,
97,04/14/2023 21:52:00,46.26,93.68,44.56,,
98,04/14/2023 21:57:00,45.59,93.94,43.96,,
99,04/14/2023 22:02:00,45.12,95.21,43.85,,
100,04/14/2023 22:07:00,44.68,95.45,43.47,,
101,04/14/2023 22:12:00,44.47,96.20,43.46,,
102,04/14/2023 22:17:00,44.10,96.11,43.07,,
103,04/14/2023 22:22:00,43.69,95.80,42.58,,
104,04/14/2023 22:27:00,43.71,96.88,42.89,,
105,04/14/2023 22:32:00,43.62,96.85,42.79,,
106,04/14/2023 22:37:00,43.44,97.17,42.70,,
107,04/14/2023 22:42:00,43.25,97.13,42.50,,
108,04/14/2023 22:47:00,42.98,97.11,42.22,,
109,04/14/2023 22:52:00,42.79,97.49,42.14,,
110,04/14/2023 22:57:00,43.10,98.02,42.58,,
111,04/14/2023 23:02:00,43.10,98.07,42.60,,
112,04/14/2023 23:07:00,42.92,97.99,42.40,,
113,04/14/2023 23:12:00,42.86,98.15,42.39,,
114,04/14/2023 23:17:00,42.42,98.13,41.94,,
115,04/14/2023 23:22:00,42.44,98.35,42.02,,
116,04/14/2023 23:27:00,43.00,98.49,42.61,,
117,04/14/2023 23:32:00,42.94,98.52,42.56,,
118,04/14/2023 23:37:00,42.61,98.56,42.24,,
119,04/14/2023 23:42:00,42.32,98.56,41.95,,
120,04/14/2023 23:47:00,42.05,98.55,41.68,,
121,04/14/2023 23:52:00,42.05,98.64,41.70,,
122,04/14/2023 23:57:00,41.72,98.71,41.39,,
123,04/15/2023 00:02:00,41.67,98.76,41.35,,
124,04/15/2023 00:07:00,41.63,98.82,41.33,,
125,04/15/2023 00:12:00,41.63,98.82,41.33,,
126,04/15/2023 00:17:00,41.84,98.94,41.57,,
127,04/15/2023 00:22:00,41.82,98.95,41.55,,
128,04/15/2023 00:27:00,41.63,98.95,41.36,,
129,04/15/2023 00:32:00,41.82,98.95,41.56,,
130,04/15/2023 00:37:00,42.25,99.07,42.01,,
131,04/15/2023 00:42:00,42.30,99.11,42.08,,
132,04/15/2023 00:47:00,41.82,99.11,41.60,,
133,04/15/2023 00:52:00,41.61,99.06,41.37,,
134,04/15/2023 00:57:00,41.86,99.32,41.69,,
135,04/15/2023 01:02:00,42.11,99.35,41.95,,
136,04/15/2023 01:07:00,41.55,99.35,41.39,,
137,04/15/2023 01:12:00,41.32,99.42,41.18,,
138,04/15/2023 01:17:00,41.57,99.43,41.43,,
139,04/15/2023 01:22:00,42.19,99.34,42.02,,
140,04/15/2023 01:27:00,42.94,99.26,42.76,,
141,04/15/2023 01:32:00,43.08,99.16,42.87,,
142,04/15/2023 01:37:00,43.10,99.17,42.89,,
143,04/15/2023 01:42:00,43.11,99.07,42.88,,
144,04/15/2023 01:47:00,43.39,98.94,43.12,,
145,04/15/2023 01:52:00,43.48,98.90,43.20,,
146,04/15/2023 01:57:00,43.19,98.73,42.87,,
147,04/15/2023 02:02:00,42.96,98.64,42.61,,
148,04/15/2023 02:07:00,42.98,98.51,42.60,,
149,04/15/2023 02:12:00,42.52,98.49,42.13,,
150,04/15/2023 02:17:00,42.23,98.73,41.90,,
151,04/15/2023 02:22:00,42.32,98.83,42.03,,
152,04/15/2023 02:27:00,42.57,98.81,42.27,,
153,04/15/2023 02:32:00,42.92,98.72,42.59,,
154,04/15/2023 02:37:00,42.92,98.61,42.56,,
155,04/15/2023 02:42:00,42.94,98.49,42.55,,
156,04/15/2023 02:47:00,42.52,98.60,42.16,,
157,04/15/2023 02:52:00,42.61,98.60,42.25,,
158,04/15/2023 02:57:00,42.83,98.52,42.44,,
159,04/15/2023 03:02:00,43.10,98.57,42.73,,
160,04/15/2023 03:07:00,43.02,98.81,42.71,,
161,04/15/2023 03:12:00,42.86,99.01,42.61,,
162,04/15/2023 03:17:00,42.81,99.45,42.67,,
163,04/15/2023 03:22:00,42.96,99.64,42.88,,
164,04/15/2023 03:27:00,43.11,99.64,43.03,,
165,04/15/2023 03:32:00,43.21,99.47,43.08,,
166,04/15/2023 03:37:00,43.06,99.38,42.90,,
167,04/15/2023 03:42:00,42.67,99.47,42.54,,
168,04/15/2023 03:47:00,42.38,99.36,42.22,,
169,04/15/2023 03:52:00,42.50,99.36,42.34,,
170,04/15/2023 03:57:00,42.46,99.33,42.29,,
171,04/15/2023 04:02:00,42.36,99.67,42.28,,
172,04/15/2023 04:07:00,42.50,99.81,42.46,,
173,04/15/2023 04:12:00,42.48,99.86,42.45,,
174,04/15/2023 04:17:00,42.48,99.82,42.44,,
175,04/15/2023 04:22:00,42.38,99.74,42.32,,
176,04/15/2023 04:27:00,42.30,99.76,42.25,,
177,04/15/2023 04:32:00,42.07,99.81,42.03,,
178,04/15/2023 04:37:00,41.84,99.93,41.83,,
179,04/15/2023 04:42:00,41.82,99.97,41.82,,
180,04/15/2023 04:47:00,41.63,100.00,41.63,,
181,04/15/2023 04:52:00,41.32,100.00,41.32,,
182,04/15/2023 04:57:00,41.11,100.00,41.11,,
183,04/15/2023 05:02:00,41.51,100.00,41.52,,
184,04/15/2023 05:07:00,41.82,100.00,41.83,,
185,04/15/2023 05:12:00,41.92,100.00,41.92,,
186,04/15/2023 05:17:00,41.84,100.00,41.85,,
187,04/15/2023 05:22:00,42.03,100.00,42.04,,
188,04/15/2023 05:27:00,42.07,100.00,42.08,,
189,04/15/2023 05:32:00,42.01,100.00,42.02,,
190,04/15/2023 05:37:00,41.92,100.00,41.92,,
191,04/15/2023 05:42:00,41.74,100.00,41.75,,
192,04/15/2023 05:47:00,41.80,100.00,41.81,,
193,04/15/2023 05:52:00,41.45,100.00,41.46,,
194,04/15/2023 05:57:00,41.40,100.00,41.40,,
195,04/15/2023 06:02:00,41.24,100.00,41.25,,
196,04/15/2023 06:07:00,41.61,100.00,41.61,,
197,04/15/2023 06:12:00,41.45,100.00,41.46,,
198,04/15/2023 06:17:00,41.24,100.00,41.25,,
199,04/15/2023 06:22:00,41.59,100.00,41.60,,
200,04/15/2023 06:27:00,41.53,100.00,41.54,,
201,04/15/2023 06:32:00,41.88,100.00,41.89,,
202,04/15/2023 06:37:00,42.15,100.00,42.16,,
203,04/15/2023 06:42:00,42.38,100.00,42.39,,
204,04/15/2023 06:47:00,42.46,100.00,42.47,,
205,04/15/2023 06:52:00,42.54,100.00,42.54,,
206,04/15/2023 06:57:00,42.75,100.00,42.76,,
207,04/15/2023 07:02:00,42.83,100.00,42.83,,
208,04/15/2023 07:07:00,42.83,100.00,42.83,,
209,04/15/2023 07:12:00,43.25,100.00,43.26,,
210,04/15/2023 07:17:00,43.54,100.00,43.55,,
211,04/15/2023 07:22:00,45.14,100.00,45.15,,
212,04/15/2023 07:27:00,47.25,100.00,47.26,,
213,04/15/2023 07:32:00,48.81,100.00,48.83,,
214,04/15/2023 07:37:00,49.74,100.00,49.76,,
215,04/15/2023 07:42:00,50.59,100.00,50.61,,
216,04/15/2023 07:47:00,51.26,100.00,51.28,,
217,04/15/2023 07:52:00,52.05,100.00,52.08,,
218,04/15/2023 07:57:00,52.48,100.00,52.50,,
219,04/15/2023 08:02:00,53.31,98.68,52.97,,
220,04/15/2023 08:07:00,54.49,93.07,52.55,,
221,04/15/2023 08:12:00,54.83,92.25,52.65,,
222,04/15/2023 08:17:00,55.97,91.54,53.57,,
223,04/15/2023 08:22:00,56.80,89.41,53.75,,
224,04/15/2023 08:27:00,57.96,83.88,53.15,,
225,04/15/2023 08:32:00,58.54,85.01,54.08,,
226,04/15/2023 08:37:00,59.06,83.19,54.00,,
227,04/15/2023 08:42:00,60.06,79.44,53.71,,
228,04/15/2023 08:47:00,60.68,77.65,53.69,,
229,04/15/2023 08:52:00,61.57,74.77,53.52,,
230,04/15/2023 08:57:00,62.34,76.46,54.88,,
231,04/15/2023 09:02:00,62.98,75.44,55.13,,
232,04/15/2023 09:07:00,63.67,75.19,55.71,,
233,04/15/2023 09:12:00,64.02,72.69,55.11,,
234,04/15/2023 09:17:00,65.88,70.38,56.00,,
235,04/15/2023 09:22:00,67.00,66.44,55.48,,
236,04/15/2023 09:27:00,67.77,59.69,53.27,,
237,04/15/2023 09:32:00,67.25,63.95,54.67,,
238,04/15/2023 09:37:00,68.17,54.49,51.18,,
239,04/15/2023 09:42:00,68.33,56.37,52.24,,
240,04/15/2023 09:47:00,67.54,55.28,50.97,,
241,04/15/2023 09:52:00,69.29,52.40,51.15,,
242,04/15/2023 09:57:00,69.20,48.94,49.23,,
243,04/15/2023 10:02:00,69.23,50.35,50.03,,
244,04/15/2023 10:07:00,70.66,51.42,51.91,,
245,04/15/2023 10:12:00,71.20,41.86,46.88,,
246,04/15/2023 10:17:00,70.88,47.76,50.11,,
247,04/15/2023 10:22:00,71.22,47.75,50.42,,
248,04/15/2023 10:27:00,71.86,47.84,51.05,,
249,04/15/2023 10:32:00,72.07,46.44,50.45,,
250,04/15/2023 10:37:00,72.86,41.65,48.25,,
251,04/15/2023 10:42:00,73.40,48.82,53.02,,
252,04/15/2023 10:47:00,74.16,41.27,49.16,,
253,04/15/2023 10:52:00,73.54,46.25,51.67,,
254,04/15/2023 10:57:00,74.79,44.77,51.93,,
255,04/15/2023 11:02:00,75.35,40.76,49.90,,
256,04/15/2023 11:07:00,75.22,42.61,50.97,,
257,04/15/2023 11:12:00,74.97,43.67,51.41,,
258,04/15/2023 11:17:00,74.23,44.40,51.20,,
259,04/15/2023 11:22:00,74.62,43.93,51.26,,
260,04/15/2023 11:27:00,74.97,41.92,50.31,,
261,04/15/2023 11:32:00,75.20,46.39,53.26,,
262,04/15/2023 11:37:00,75.14,44.54,52.10,,
263,04/15/2023 11:42:00,73.96,47.23,52.63,,
264,04/15/2023 11:47:00,74.47,46.68,52.76,,
265,04/15/2023 11:52:00,75.06,47.83,53.98,,
266,04/15/2023 11:57:00,75.51,43.71,51.93,,
267,04/15/2023 12:02:00,74.66,46.64,52.92,,
268,04/15/2023 12:07:00,74.16,47.25,52.82,,
269,04/15/2023 12:12:00,74.79,46.88,53.18,,
270,04/15/2023 12:17:00,74.72,47.88,53.69,,
271,04/15/2023 12:22:00,75.16,48.09,54.21,,
272,04/15/2023 12:27:00,75.26,46.84,53.58,,
273,04/15/2023 12:32:00,74.51,47.86,53.49,,
274,04/15/2023 12:37:00,74.41,49.35,54.24,,
275,04/15/2023 12:42:00,74.25,47.28,52.92,,
276,04/15/2023 12:47:00,74.29,46.39,52.44,,
277,04/15/2023 12:52:00,73.58,48.91,53.23,,
278,04/15/2023 12:57:00,73.19,48.35,52.56,,
279,04/15/2023 13:02:00,73.42,49.30,53.30,,
280,04/15/2023 13:07:00,73.71,47.54,52.58,,
281,04/15/2023 13:12:00,73.81,46.01,51.78,,
282,04/15/2023 13:17:00,74.76,45.89,52.57,,
283,04/15/2023 13:22:00,74.06,45.43,51.66,,
284,04/15/2023 13:27:00,74.02,47.57,52.88,,
285,04/15/2023 13:32:00,74.70,43.73,51.20,,
286,04/15/2023 13:37:00,74.79,42.81,50.72,,
287,04/15/2023 13:42:00,73.98,43.48,50.40,,
288,04/15/2023 13:47:00,73.50,43.23,49.82,,
289,04/15/2023 13:52:00,73.40,46.20,51.52,,
290,04/15/2023 13:57:00,73.62,45.86,51.51,,
291,04/15/2023 14:02:00,73.21,46.42,51.47,,
292,04/15/2023 14:07:00,73.67,45.53,51.37,,
293,04/15/2023 14:12:00,73.83,43.14,50.05,,
294,04/15/2023 14:17:00,73.04,44.52,50.19,,
295,04/15/2023 14:22:00,72.90,45.32,50.54,,
296,04/15/2023 14:27:00,72.92,44.55,50.10,,
297,04/15/2023 14:32:00,72.63,45.07,50.15,,
298,04/15/2023 14:37:00,72.86,44.73,50.15,,
299,04/15/2023 14:42:00,73.10,48.27,52.43,,
300,04/15/2023 14:47:00,73.12,43.25,49.48,,
301,04/15/2023 14:52:00,73.25,45.25,50.82,,
302,04/15/2023 14:57:00,73.08,43.45,49.57,,
303,04/15/2023 15:02:00,73.25,42.84,49.34,,
304,04/15/2023 15:07:00,72.83,43.44,49.34,,
305,04/15/2023 15:12:00,73.10,44.72,50.36,,
306,04/15/2023 15:17:00,73.12,43.48,49.62,,
307,04/15/2023 15:22:00,72.79,43.96,49.62,,
308,04/15/2023 15:27:00,72.56,45.94,50.60,,
309,04/15/2023 15:32:00,72.27,44.21,49.30,,
310,04/15/2023 15:37:00,72.46,46.48,50.82,,
311,04/15/2023 15:42:00,71.44,45.61,49.38,,
312,04/15/2023 15:47:00,71.47,46.75,50.08,,
313,04/15/2023 15:52:00,71.22,48.03,50.58,,
314,04/15/2023 15:57:00,70.93,47.35,49.93,,
315,04/15/2023 16:02:00,70.55,47.27,49.54,,
316,04/15/2023 16:07:00,70.16,47.70,49.42,,
317,04/15/2023 16:12:00,69.97,49.82,50.42,,
318,04/15/2023 16:17:00,70.34,48.11,49.81,,
319,04/15/2023 16:22:00,70.10,48.19,49.64,,
320,04/15/2023 16:27:00,69.85,49.78,50.29,,
321,04/15/2023 16:32:00,69.78,46.71,48.51,,
322,04/15/2023 16:37:00,69.52,49.70,49.94,,
323,04/15/2023 16:42:00,69.29,50.31,50.06,,
324,04/15/2023 16:47:00,69.04,52.56,51.01,,
325,04/15/2023 16:52:00,68.48,51.24,49.80,,
326,04/15/2023 16:57:00,68.75,51.78,50.34,,
327,04/15/2023 17:02:00,68.35,53.32,50.75,,
328,04/15/2023 17:07:00,68.02,53.03,50.30,,
329,04/15/2023 17:12:00,67.57,52.88,49.81,,
330,04/15/2023 17:17:00,66.76,55.27,50.25,,
331,04/15/2023 17:22:00,66.44,55.43,50.02,,
332,04/15/2023 17:27:00,66.36,56.65,50.54,,
333,04/15/2023 17:32:00,66.18,55.49,49.81,,
334,04/15/2023 17:37:00,65.53,57.42,50.12,,
335,04/15/2023 17:42:00,65.32,56.65,49.56,,
336,04/15/2023 17:47:00,64.83,57.96,49.72,,
337,04/15/2023 17:52:00,64.10,59.01,49.52,,
338,04/15/2023 17:57:00,64.70,57.54,49.40,,
339,04/15/2023 18:02:00,64.23,57.63,49.01,,
340,04/15/2023 18:07:00,63.81,57.13,48.38,,
341,04/15/2023 18:12:00,63.35,58.87,48.74,,
342,04/15/2023 18:17:00,62.65,59.79,48.51,,
343,04/15/2023 18:22:00,62.15,60.34,48.28,,
344,04/15/2023 18:27:00,61.74,60.41,47.93,,
345,04/15/2023 18:32:00,61.07,62.01,47.99,,
346,04/15/2023 18:37:00,60.86,63.11,48.26,,
347,04/15/2023 18:42:00,59.64,65.17,47.96,,
348,04/15/2023 18:47:00,58.44,66.72,47.45,,
349,04/15/2023 18:52:00,57.71,69.03,47.65,,
350,04/15/2023 18:57:00,57.25,70.18,47.65,,
351,04/15/2023 19:02:00,56.82,72.70,48.18,,
352,04/15/2023 19:07:00,56.45,73.59,48.15,,
353,04/15/2023 19:12:00,56.18,75.06,48.42,,
354,04/15/2023 19:17:00,55.70,77.77,48.90,,
355,04/15/2023 19:22:00,55.37,80.07,49.36,,
356,04/15/2023 19:27:00,54.85,81.55,49.34,,
357,04/15/2023 19:32:00,54.58,82.68,49.44,,
358,04/15/2023 19:37:00,54.45,82.59,49.28,,
359,04/15/2023 19:42:00,54.10,83.79,49.33,,
360,04/15/2023 19:47:00,53.93,85.05,49.56,,
361,04/15/2023 19:52:00,53.75,85.04,49.39,,
362,04/15/2023 19:57:00,53.58,85.62,49.40,,
363,04/15/2023 20:02:00,53.58,85.56,49.38,,
364,04/15/2023 20:07:00,53.46,86.18,49.46,,
365,04/15/2023 20:12:00,53.29,85.85,49.19,,
366,04/15/2023 20:17:00,53.19,86.41,49.27,,
367,04/15/2023 20:22:00,52.96,86.76,49.14,,
368,04/15/2023 20:27:00,52.48,88.24,49.12,,
369,04/15/2023 20:32:00,52.69,87.39,49.08,,
370,04/15/2023 20:37:00,52.73,86.52,48.84,,
371,04/15/2023 20:42:00,52.67,86.75,48.86,,
372,04/15/2023 20:47:00,52.83,85.97,48.77,,
373,04/15/2023 20:52:00,52.01,86.66,48.18,,
374,04/15/2023 20:57:00,50.53,88.55,47.29,,
375,04/15/2023 21:02:00,49.23,90.12,46.48,,
376,04/15/2023 21:07:00,48.44,93.21,46.59,,
377,04/15/2023 21:12:00,47.98,94.02,46.36,,
378,04/15/2023 21:17:00,47.46,94.82,46.07,,
379,04/15/2023 21:22:00,47.19,95.26,45.92,,
380,04/15/2023 21:27:00,46.61,95.20,45.32,,
381,04/15/2023 21:32:00,46.71,96.66,45.82,,
382,04/15/2023 21:37:00,46.28,96.30,45.30,,
383,04/15/2023 21:42:00,45.82,95.42,44.60,,
384,04/15/2023 21:47:00,45.43,96.00,44.37,,
385,04/15/2023 21:52:00,45.70,97.04,44.92,,
386,04/15/2023 21:57:00,45.80,97.54,45.15,,
387,04/15/2023 22:02:00,45.57,97.69,44.96,,
388,04/15/2023 22:07:00,45.24,97.71,44.64,,
389,04/15/2023 22:12:00,45.10,97.68,44.50,,
390,04/15/2023 22:17:00,44.70,97.33,44.00,,
391,04/15/2023 22:22:00,44.95,97.52,44.30,,
392,04/15/2023 22:27:00,45.10,97.80,44.53,,
393,04/15/2023 22:32:00,45.22,98.25,44.77,,
394,04/15/2023 22:37:00,44.78,98.25,44.32,,
395,04/15/2023 22:42:00,44.23,98.05,43.73,,
396,04/15/2023 22:47:00,44.02,98.18,43.55,,
397,04/15/2023 22:52:00,44.04,98.57,43.68,,
398,04/15/2023 22:57:00,44.43,98.84,44.13,,
399,04/15/2023 23:02:00,44.47,98.87,44.18,,
400,04/15/2023 23:07:00,44.10,98.80,43.79,,
401,04/15/2023 23:12:00,43.58,98.70,43.25,,
402,04/15/2023 23:17:00,43.06,98.74,42.73,,
403,04/15/2023 23:22:00,42.94,98.76,42.62,,
404,04/15/2023 23:27:00,42.96,99.00,42.71,,
405,04/15/2023 23:32:00,43.04,99.06,42.80,,
406,04/15/2023 23:37:00,43.25,99.01,43.00,,
407,04/15/2023 23:42:00,43.29,99.14,43.07,,
408,04/15/2023 23:47:00,43.35,99.14,43.13,,
409,04/15/2023 23:52:00,43.33,99.18,43.12,,
410,04/15/2023 23:57:00,43.39,99.32,43.22,,
411,04/16/2023 00:02:00,43.17,99.28,42.99,,
412,04/16/2023 00:07:00,42.67,99.24,42.48,,
413,04/16/2023 00:12:00,42.28,99.28,42.10,,
414,04/16/2023 00:17:00,42.21,99.36,42.05,,
415,04/16/2023 00:22:00,42.28,99.46,42.15,,
416,04/16/2023 00:27:00,42.23,99.48,42.10,,
417,04/16/2023 00:32:00,42.61,99.55,42.50,,
418,04/16/2023 00:37:00,43.15,99.47,43.02,,
419,04/16/2023 00:42:00,43.64,99.49,43.51,,
420,04/16/2023 00:47:00,43.67,99.43,43.54,,
421,04/16/2023 00:52:00,43.50,99.39,43.35,,
422,04/16/2023 00:57:00,43.15,99.45,43.02,,
423,04/16/2023 01:02:00,43.11,99.40,42.97,,
424,04/16/2023 01:07:00,43.13,99.42,42.99,,
425,04/16/2023 01:12:00,42.92,99.51,42.80,,
426,04/16/2023 01:17:00,42.96,99.63,42.87,,
427,04/16/2023 01:22:00,42.65,99.64,42.57,,
428,04/16/2023 01:27:00,42.55,99.65,42.47,,
429,04/16/2023 01:32:00,42.19,99.60,42.09,,
430,04/16/2023 01:37:00,42.34,99.70,42.27,,
431,04/16/2023 01:42:00,42.23,99.71,42.16,,
432,04/16/2023 01:47:00,42.00,99.72,41.93,,
433,04/16/2023 01:52:00,41.88,99.83,41.84,,
434,04/16/2023 01:57:00,41.61,99.77,41.56,,
435,04/16/2023 02:02:00,41.49,99.72,41.43,,
436,04/16/2023 02:07:00,41.42,99.71,41.35,,
437,04/16/2023 02:12:00,41.44,99.92,41.42,,
438,04/16/2023 02:17:00,41.59,100.00,41.60,,
439,04/16/2023 02:22:00,41.63,100.00,41.63,,
440,04/16/2023 02:27:00,41.94,100.00,41.94,,
441,04/16/2023 02:32:00,42.54,99.97,42.54,,
442,04/16/2023 02:37:00,42.17,100.00,42.18,,
443,04/16/2023 02:42:00,41.80,100.00,41.81,,
444,04/16/2023 02:47:00,41.24,100.00,41.25,,
445,04/16/2023 02:52:00,40.91,100.00,40.92,,
446,04/16/2023 02:57:00,40.62,100.00,40.63,,
447,04/16/2023 03:02:00,40.70,100.00,40.71,,
448,04/16/2023 03:07:00,40.55,100.00,40.55,,
449,04/16/2023 03:12:00,40.35,100.00,40.36,,
450,04/16/2023 03:17:00,40.30,100.00,40.30,,
451,04/16/2023 03:22:00,40.32,100.00,40.32,,
452,04/16/2023 03:27:00,40.61,100.00,40.61,,
453,04/16/2023 03:32:00,40.57,100.00,40.57,,
454,04/16/2023 03:37:00,40.78,100.00,40.78,,
455,04/16/2023 03:42:00,40.59,100.00,40.59,,
456,04/16/2023 03:47:00,40.47,100.00,40.47,,
457,04/16/2023 03:52:00,40.62,100.00,40.63,,
458,04/16/2023 03:57:00,41.07,100.00,41.07,,
459,04/16/2023 04:02:00,40.82,100.00,40.82,,
460,04/16/2023 04:07:00,40.53,100.00,40.53,,
461,04/16/2023 04:12:00,40.57,100.00,40.57,,
462,04/16/2023 04:17:00,41.18,100.00,41.19,,
463,04/16/2023 04:22:00,40.47,100.00,40.47,,
464,04/16/2023 04:27:00,40.20,100.00,40.20,,
465,04/16/2023 04:32:00,39.81,100.00,39.82,,
466,04/16/2023 04:37:00,39.85,100.00,39.86,,
467,04/16/2023 04:42:00,39.41,100.00,39.41,,
468,04/16/2023 04:47:00,38.96,100.00,38.97,,
469,04/16/2023 04:52:00,38.83,100.00,38.83,,
470,04/16/2023 04:57:00,38.94,100.00,38.95,,
471,04/16/2023 05:02:00,38.79,100.00,38.79,,
472,04/16/2023 05:07:00,38.50,100.00,38.50,,
473,04/16/2023 05:12:00,38.54,100.00,38.54,,
474,04/16/2023 05:17:00,38.52,100.00,38.52,,
475,04/16/2023 05:22:00,38.73,100.00,38.73,,
476,04/16/2023 05:27:00,39.43,100.00,39.43,,
477,04/16/2023 05:32:00,39.64,100.00,39.64,,
478,04/16/2023 05:37:00,39.64,100.00,39.64,,
