#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Host Connected,End of File
114,04/15/2023 01:31:40,44.68,98.77,44.37,,
115,04/15/2023 01:36:40,44.64,99.10,44.41,,
116,04/15/2023 01:41:40,44.62,98.43,44.22,,
117,04/15/2023 01:46:40,44.50,98.56,44.14,,
118,04/15/2023 01:51:40,44.37,98.00,43.85,,
119,04/15/2023 01:56:40,44.23,98.60,43.88,,
120,04/15/2023 02:01:40,44.29,99.11,44.07,,
121,04/15/2023 02:06:40,43.87,99.19,43.66,,
122,04/15/2023 02:11:40,44.04,99.24,43.85,,
123,04/15/2023 02:16:40,44.02,98.89,43.74,,
124,04/15/2023 02:21:40,44.25,99.42,44.11,,
125,04/15/2023 02:26:40,44.41,99.49,44.29,,
126,04/15/2023 02:31:40,44.85,99.47,44.72,,
127,04/15/2023 02:36:40,44.97,98.97,44.71,,
128,04/15/2023 02:41:40,44.79,99.38,44.64,,
129,04/15/2023 02:46:40,44.83,99.13,44.61,,
130,04/15/2023 02:51:40,44.97,99.15,44.75,,
131,04/15/2023 02:56:40,44.85,98.46,44.46,,
132,04/15/2023 03:01:40,44.95,99.23,44.76,,
133,04/15/2023 03:06:40,45.26,98.47,44.87,,
134,04/15/2023 03:11:40,46.15,97.87,45.59,,
135,04/15/2023 03:16:40,46.26,97.04,45.48,,
136,04/15/2023 03:21:40,46.26,96.62,45.37,,
137,04/15/2023 03:26:40,45.93,96.97,45.14,,
138,04/15/2023 03:31:40,45.53,97.53,44.88,,
139,04/15/2023 03:36:40,45.12,98.12,44.63,,
140,04/15/2023 03:41:40,45.24,98.79,44.93,,
141,04/15/2023 03:46:40,45.55,97.97,45.02,,
142,04/15/2023 03:51:40,45.80,97.01,45.01,,
143,04/15/2023 03:56:40,45.97,96.75,45.11,,
144,04/15/2023 04:01:40,46.07,96.55,45.16,,
145,04/15/2023 04:06:40,46.15,96.29,45.16,,
146,04/15/2023 04:11:40,45.70,96.43,44.76,,
147,04/15/2023 04:16:40,45.45,97.33,44.75,,
148,04/15/2023 04:21:40,45.30,97.50,44.64,,
149,04/15/2023 04:26:40,45.32,97.54,44.67,,
150,04/15/2023 04:31:40,45.30,97.07,44.53,,
151,04/15/2023 04:36:40,45.43,97.28,44.72,,
152,04/15/2023 04:41:40,45.47,96.91,44.66,,
153,04/15/2023 04:46:40,45.41,96.72,44.55,,
154,04/15/2023 04:51:40,45.49,97.07,44.72,,
155,04/15/2023 04:56:40,45.68,96.54,44.77,,
156,04/15/2023 05:01:40,45.41,97.02,44.63,,
157,04/15/2023 05:06:40,45.74,96.60,44.84,,
158,04/15/2023 05:11:40,46.07,95.63,44.90,,
159,04/15/2023 05:16:40,45.68,96.41,44.73,,
160,04/15/2023 05:21:40,45.62,95.94,44.55,,
161,04/15/2023 05:26:40,45.30,97.03,44.52,,
162,04/15/2023 05:31:40,45.51,96.58,44.61,,
163,04/15/2023 05:36:40,45.70,96.35,44.74,,
164,04/15/2023 05:41:40,45.45,96.72,44.59,,
165,04/15/2023 05:46:40,45.57,96.75,44.71,,
166,04/15/2023 05:51:40,45.39,96.73,44.53,,
167,04/15/2023 05:56:40,45.39,96.78,44.54,,
168,04/15/2023 06:01:40,45.82,95.67,44.67,,
169,04/15/2023 06:06:40,45.49,95.80,44.37,,
170,04/15/2023 06:11:40,45.22,96.55,44.31,,
171,04/15/2023 06:16:40,44.54,97.15,43.80,,
172,04/15/2023 06:21:40,44.31,98.78,44.00,,
173,04/15/2023 06:26:40,45.35,97.25,44.63,,
174,04/15/2023 06:31:40,45.68,96.26,44.69,,
175,04/15/2023 06:36:40,45.70,95.89,44.61,,
176,04/15/2023 06:41:40,45.51,95.85,44.41,,
177,04/15/2023 06:46:40,45.68,95.96,44.61,,
178,04/15/2023 06:51:40,45.74,95.97,44.67,,
179,04/15/2023 06:56:40,45.84,95.78,44.71,,
180,04/15/2023 07:01:40,46.07,95.51,44.87,,
181,04/15/2023 07:06:40,46.22,95.12,44.92,,
182,04/15/2023 07:11:40,46.53,94.59,45.08,,
183,04/15/2023 07:16:40,46.69,94.09,45.09,,
184,04/15/2023 07:21:40,46.72,94.68,45.30,,
185,04/15/2023 07:26:40,47.19,94.93,45.82,,
186,04/15/2023 07:31:40,49.52,90.01,46.74,,
187,04/15/2023 07:36:40,50.26,88.08,46.88,,
188,04/15/2023 07:41:40,50.66,87.00,46.96,,
189,04/15/2023 07:46:40,51.28,84.48,46.78,,
190,04/15/2023 07:51:40,51.92,83.04,46.95,,
191,04/15/2023 07:56:40,52.25,83.82,47.52,,
192,04/15/2023 08:01:40,52.71,83.49,47.87,,
193,04/15/2023 08:06:40,53.17,82.50,48.01,,
194,04/15/2023 08:11:40,53.96,81.40,48.42,,
195,04/15/2023 08:16:40,54.31,79.72,48.21,,
196,04/15/2023 08:21:40,54.87,78.81,48.45,,
197,04/15/2023 08:26:40,55.24,78.86,48.82,,
198,04/15/2023 08:31:40,55.64,77.56,48.77,,
199,04/15/2023 08:36:40,56.42,76.01,48.98,,
200,04/15/2023 08:41:40,56.90,74.54,48.92,,
201,04/15/2023 08:46:40,57.65,72.04,48.73,,
202,04/15/2023 08:51:40,58.04,70.73,48.61,,
203,04/15/2023 08:56:40,58.73,74.53,50.69,,
204,04/15/2023 09:01:40,59.87,69.29,49.82,,
205,04/15/2023 09:06:40,60.76,68.24,50.26,,
206,04/15/2023 09:11:40,61.01,65.55,49.42,,
207,04/15/2023 09:16:40,62.23,65.10,50.39,,
208,04/15/2023 09:21:40,62.71,61.45,49.30,,
209,04/15/2023 09:26:40,63.35,63.32,50.70,,
210,04/15/2023 09:31:40,64.54,61.64,51.11,,
211,04/15/2023 09:36:40,66.53,58.94,51.77,,
212,04/15/2023 09:41:40,66.42,56.03,50.29,,
213,04/15/2023 09:46:40,66.67,58.14,51.53,,
214,04/15/2023 09:51:40,66.44,57.64,51.07,,
215,04/15/2023 09:56:40,66.90,56.17,50.81,,
216,04/15/2023 10:01:40,65.43,58.63,50.59,,
217,04/15/2023 10:06:40,66.11,55.92,49.95,,
218,04/15/2023 10:11:40,64.83,52.53,47.09,,
219,04/15/2023 10:16:40,66.49,53.63,49.19,,
220,04/15/2023 10:21:40,67.40,53.73,50.08,,
221,04/15/2023 10:26:40,66.86,50.75,48.05,,
222,04/15/2023 10:31:40,68.33,49.62,48.80,,
223,04/15/2023 10:36:40,68.81,51.55,50.27,,
224,04/15/2023 10:41:40,69.62,48.55,49.40,,
225,04/15/2023 10:46:40,69.23,47.57,48.50,,
226,04/15/2023 10:51:40,69.29,46.49,47.94,,
227,04/15/2023 10:56:40,70.05,45.00,47.76,,
228,04/15/2023 11:01:40,70.64,43.92,47.65,,
229,04/15/2023 11:06:40,70.74,45.98,48.97,,
230,04/15/2023 11:11:40,71.28,48.41,50.85,,
231,04/15/2023 11:16:40,71.67,45.45,49.50,,
232,04/15/2023 11:21:40,72.19,41.55,47.57,,
233,04/15/2023 11:26:40,70.99,47.29,49.95,,
234,04/15/2023 11:31:40,70.37,48.00,49.79,,
235,04/15/2023 11:36:40,72.05,45.70,50.00,,
236,04/15/2023 11:41:40,71.15,47.15,50.01,,
237,04/15/2023 11:46:40,70.49,50.51,51.27,,
238,04/15/2023 11:51:40,70.37,47.60,49.56,,
239,04/15/2023 11:56:40,71.78,46.88,50.44,,
240,04/15/2023 12:01:40,70.86,47.00,49.66,,
241,04/15/2023 12:06:40,71.67,49.88,52.01,,
242,04/15/2023 12:11:40,72.96,48.94,52.68,,
243,04/15/2023 12:16:40,71.78,48.21,51.19,,
244,04/15/2023 12:21:40,71.90,50.96,52.80,,
245,04/15/2023 12:26:40,72.50,48.18,51.83,,
246,04/15/2023 12:31:40,72.75,48.40,52.18,,
247,04/15/2023 12:36:40,71.78,51.25,52.85,,
248,04/15/2023 12:41:40,70.39,49.45,50.60,,
249,04/15/2023 12:46:40,70.91,50.68,51.75,,
250,04/15/2023 12:51:40,72.01,47.57,51.04,,
251,04/15/2023 12:56:40,71.51,48.34,51.02,,
252,04/15/2023 13:01:40,70.64,49.28,50.74,,
253,04/15/2023 13:06:40,71.51,47.73,50.68,,
254,04/15/2023 13:11:40,72.57,49.56,52.67,,
255,04/15/2023 13:16:40,71.71,47.44,50.69,,
256,04/15/2023 13:21:40,72.96,47.17,51.68,,
257,04/15/2023 13:26:40,72.09,48.09,51.41,,
258,04/15/2023 13:31:40,72.44,44.80,49.81,,
259,04/15/2023 13:36:40,72.92,44.73,50.21,,
260,04/15/2023 13:41:40,72.25,43.63,48.93,,
261,04/15/2023 13:46:40,71.71,45.35,49.47,,
262,04/15/2023 13:51:40,71.22,44.10,48.29,,
263,04/15/2023 13:56:40,70.97,44.51,48.31,,
264,04/15/2023 14:01:40,71.47,45.91,49.59,,
265,04/15/2023 14:06:40,72.44,44.00,49.33,,
266,04/15/2023 14:11:40,71.86,43.79,48.67,,
267,04/15/2023 14:16:40,71.49,44.53,48.79,,
268,04/15/2023 14:21:40,70.70,44.77,48.22,,
269,04/15/2023 14:26:40,71.59,44.01,48.56,,
270,04/15/2023 14:31:40,71.53,44.06,48.55,,
271,04/15/2023 14:36:40,72.69,43.98,49.54,,
272,04/15/2023 14:41:40,71.94,44.61,49.24,,
273,04/15/2023 14:46:40,71.82,41.62,47.29,,
274,04/15/2023 14:51:40,71.20,44.53,48.53,,
275,04/15/2023 14:56:40,71.67,43.04,48.04,,
276,04/15/2023 15:01:40,72.46,42.14,48.19,,
277,04/15/2023 15:06:40,72.86,41.43,48.10,,
278,04/15/2023 15:11:40,71.49,43.19,47.98,,
279,04/15/2023 15:16:40,71.92,44.44,49.12,,
280,04/15/2023 15:21:40,73.06,42.18,48.75,,
281,04/15/2023 15:26:40,72.15,43.14,48.54,,
282,04/15/2023 15:31:40,72.94,40.49,47.56,,
283,04/15/2023 15:36:40,72.48,42.86,48.66,,
284,04/15/2023 15:41:40,71.84,42.99,48.16,,
285,04/15/2023 15:46:40,71.44,45.83,49.51,,
286,04/15/2023 15:51:40,70.47,44.86,48.06,,
287,04/15/2023 15:56:40,70.47,45.85,48.65,,
288,04/15/2023 16:01:40,69.91,45.47,47.91,,
289,04/15/2023 16:06:40,70.72,45.52,48.68,,
290,04/15/2023 16:11:40,69.68,47.60,48.92,,
291,04/15/2023 16:16:40,69.56,46.12,47.98,,
292,04/15/2023 16:21:40,68.60,47.08,47.65,,
293,04/15/2023 16:26:40,69.25,47.26,48.34,,
294,04/15/2023 16:31:40,69.37,47.68,48.69,,
295,04/15/2023 16:36:40,71.32,45.50,49.22,,
296,04/15/2023 16:41:40,70.05,46.84,48.83,,
297,04/15/2023 16:46:40,69.91,50.27,50.60,,
298,04/15/2023 16:51:40,69.99,47.80,49.32,,
299,04/15/2023 16:56:40,69.72,49.11,49.80,,
300,04/15/2023 17:01:40,69.79,47.94,49.22,,
301,04/15/2023 17:06:40,68.93,49.94,49.52,,
302,04/15/2023 17:11:40,67.07,52.36,49.08,,
303,04/15/2023 17:16:40,67.88,52.65,49.98,,
304,04/15/2023 17:21:40,67.75,53.35,50.21,,
305,04/15/2023 17:26:40,67.38,52.34,49.36,,
306,04/15/2023 17:31:40,66.09,54.07,49.03,,
307,04/15/2023 17:36:40,66.67,54.67,49.87,,
308,04/15/2023 17:41:40,66.71,54.09,49.61,,
309,04/15/2023 17:46:40,65.82,54.35,48.92,,
310,04/15/2023 17:51:40,65.74,55.73,49.52,,
311,04/15/2023 17:56:40,64.97,55.64,48.75,,
312,04/15/2023 18:01:40,65.28,55.36,48.91,,
313,04/15/2023 18:06:40,64.27,54.18,47.40,,
314,04/15/2023 18:11:40,64.74,54.47,47.97,,
315,04/15/2023 18:16:40,63.77,55.69,47.66,,
316,04/15/2023 18:21:40,62.81,57.80,47.75,,
317,04/15/2023 18:26:40,62.46,57.89,47.47,,
318,04/15/2023 18:31:40,61.74,59.96,47.73,,
319,04/15/2023 18:36:40,61.45,60.28,47.60,,
320,04/15/2023 18:41:40,60.47,62.42,47.60,,
321,04/15/2023 18:46:40,60.34,63.09,47.76,,
322,04/15/2023 18:51:40,59.66,64.87,47.86,,
323,04/15/2023 18:56:40,59.00,65.85,47.63,,
324,04/15/2023 19:01:40,58.60,66.94,47.68,,
325,04/15/2023 19:06:40,57.98,68.81,47.83,,
326,04/15/2023 19:11:40,57.21,70.49,47.73,,
327,04/15/2023 19:16:40,56.53,73.61,48.23,,
328,04/15/2023 19:21:40,55.80,76.75,48.64,,
329,04/15/2023 19:26:40,55.41,78.64,48.91,,
330,04/15/2023 19:31:40,55.03,80.07,49.02,,
331,04/15/2023 19:36:40,54.81,81.06,49.14,,
332,04/15/2023 19:41:40,54.62,81.43,49.07,,
333,04/15/2023 19:46:40,54.68,81.77,49.24,,
334,04/15/2023 19:51:40,54.47,82.05,49.13,,
335,04/15/2023 19:56:40,53.75,83.64,48.94,,
336,04/15/2023 20:01:40,53.60,84.22,48.98,,
337,04/15/2023 20:06:40,53.35,84.90,48.94,,
338,04/15/2023 20:11:40,53.23,85.42,49.00,,
339,04/15/2023 20:16:40,53.67,84.97,49.29,,
340,04/15/2023 20:21:40,53.62,84.75,49.16,,
341,04/15/2023 20:26:40,53.91,83.84,49.16,,
342,04/15/2023 20:31:40,53.83,83.72,49.04,,
343,04/15/2023 20:36:40,53.25,85.02,48.89,,
344,04/15/2023 20:41:40,52.34,87.94,48.90,,
345,04/15/2023 20:46:40,51.24,89.85,48.39,,
346,04/15/2023 20:51:40,50.18,91.31,47.77,,
347,04/15/2023 20:56:40,50.12,93.46,48.33,,
348,04/15/2023 21:01:40,50.08,92.70,48.07,,
349,04/15/2023 21:06:40,50.51,92.99,48.58,,
350,04/15/2023 21:11:40,49.74,92.45,47.66,,
351,04/15/2023 21:16:40,49.45,93.14,47.57,,
352,04/15/2023 21:21:40,49.66,95.09,48.33,,
353,04/15/2023 21:26:40,50.39,93.60,48.64,,
354,04/15/2023 21:31:40,49.76,93.41,47.95,,
355,04/15/2023 21:36:40,49.22,93.88,47.55,,
356,04/15/2023 21:41:40,48.93,95.81,47.80,,
357,04/15/2023 21:46:40,49.33,95.58,48.14,,
358,04/15/2023 21:51:40,50.01,95.35,48.75,,
359,04/15/2023 21:56:40,49.62,94.26,48.06,,
360,04/15/2023 22:01:40,49.25,95.92,48.16,,
361,04/15/2023 22:06:40,49.33,95.15,48.02,,
362,04/15/2023 22:11:40,48.89,95.37,47.64,,
363,04/15/2023 22:16:40,48.23,95.55,47.04,,
364,04/15/2023 22:21:40,47.63,96.27,46.64,,
365,04/15/2023 22:26:40,47.11,97.66,46.50,,
366,04/15/2023 22:31:40,47.52,98.91,47.24,,
367,04/15/2023 22:36:40,48.15,98.86,47.86,,
368,04/15/2023 22:41:40,48.73,97.56,48.09,,
369,04/15/2023 22:46:40,48.33,96.61,47.43,,
370,04/15/2023 22:51:40,47.05,96.03,45.99,,
371,04/15/2023 22:56:40,46.53,97.61,45.91,,
372,04/15/2023 23:01:40,47.81,99.17,47.60,,
373,04/15/2023 23:06:40,47.71,98.24,47.25,,
374,04/15/2023 23:11:40,47.79,97.67,47.18,,
375,04/15/2023 23:16:40,47.71,97.62,47.08,,
376,04/15/2023 23:21:40,47.55,96.06,46.50,,
377,04/15/2023 23:26:40,46.92,96.33,45.94,,
378,04/15/2023 23:31:40,46.26,97.82,45.69,,
379,04/15/2023 23:36:40,45.97,97.94,45.44,,
380,04/15/2023 23:41:40,45.64,99.34,45.48,,
381,04/15/2023 23:46:40,45.78,99.61,45.69,,
382,04/15/2023 23:51:40,46.24,99.68,46.17,,
383,04/15/2023 23:56:40,46.53,99.71,46.47,,
384,04/16/2023 00:01:40,46.53,98.42,46.12,,
385,04/16/2023 00:06:40,46.47,98.12,45.99,,
386,04/16/2023 00:11:40,46.57,97.71,45.97,,
387,04/16/2023 00:16:40,46.57,97.85,46.01,,
388,04/16/2023 00:21:40,46.32,97.55,45.68,,
389,04/16/2023 00:26:40,46.05,97.85,45.49,,
390,04/16/2023 00:31:40,46.13,98.36,45.70,,
391,04/16/2023 00:36:40,46.28,98.57,45.91,,
392,04/16/2023 00:41:40,46.30,98.82,46.00,,
393,04/16/2023 00:46:40,46.90,99.01,46.65,,
394,04/16/2023 00:51:40,46.49,97.35,45.80,,
395,04/16/2023 00:56:40,46.34,98.23,45.88,,
396,04/16/2023 01:01:40,46.07,98.68,45.73,,
397,04/16/2023 01:06:40,45.91,98.13,45.43,,
398,04/16/2023 01:11:40,45.89,97.74,45.31,,
399,04/16/2023 01:16:40,45.80,98.79,45.49,,
400,04/16/2023 01:21:40,46.44,98.78,46.12,,
401,04/16/2023 01:26:40,46.51,97.66,45.90,,
402,04/16/2023 01:31:40,46.22,97.66,45.61,,
403,04/16/2023 01:36:40,45.74,97.40,45.06,,
404,04/16/2023 01:41:40,45.24,97.52,44.59,,
405,04/16/2023 01:46:40,45.03,98.15,44.55,,
406,04/16/2023 01:51:40,44.89,99.41,44.75,,
407,04/16/2023 01:56:40,45.30,99.08,45.07,,
408,04/16/2023 02:01:40,45.30,98.88,45.01,,
409,04/16/2023 02:06:40,45.05,98.14,44.56,,
410,04/16/2023 02:11:40,44.99,99.37,44.83,,
411,04/16/2023 02:16:40,45.08,99.47,44.96,,
412,04/16/2023 02:21:40,45.41,100.00,45.42,,
413,04/16/2023 02:26:40,45.64,100.00,45.66,,
414,04/16/2023 02:31:40,45.22,99.38,45.07,,
415,04/16/2023 02:36:40,44.83,99.80,44.79,,
416,04/16/2023 02:41:40,43.83,98.10,43.34,,
417,04/16/2023 02:46:40,44.27,100.00,44.28,,
418,04/16/2023 02:51:40,44.00,100.00,44.01,,
419,04/16/2023 02:56:40,44.22,100.00,44.22,,
420,04/16/2023 03:01:40,44.47,100.00,44.48,,
421,04/16/2023 03:06:40,44.50,99.90,44.49,,
422,04/16/2023 03:11:40,44.45,99.59,44.35,,
423,04/16/2023 03:16:40,44.18,100.00,44.19,,
424,04/16/2023 03:21:40,43.69,100.00,43.70,,
425,04/16/2023 03:26:40,44.04,100.00,44.05,,
426,04/16/2023 03:31:40,44.04,100.00,44.05,,
427,04/16/2023 03:36:40,44.06,100.00,44.07,,
428,04/16/2023 03:41:40,44.72,100.00,44.73,,
429,04/16/2023 03:46:40,45.39,100.00,45.40,,
430,04/16/2023 03:51:40,45.08,100.00,45.10,,
431,04/16/2023 03:56:40,44.45,99.67,44.37,,
432,04/16/2023 04:01:40,44.27,100.00,44.28,,
433,04/16/2023 04:06:40,43.87,99.62,43.78,,
434,04/16/2023 04:11:40,43.10,99.26,42.91,,
435,04/16/2023 04:16:40,42.90,100.00,42.91,,
436,04/16/2023 04:21:40,42.19,99.63,42.10,,
437,04/16/2023 04:26:40,42.01,100.00,42.02,,
438,04/16/2023 04:31:40,42.63,100.00,42.64,,
439,04/16/2023 04:36:40,42.73,100.00,42.74,,
440,04/16/2023 04:41:40,42.92,100.00,42.93,,
441,04/16/2023 04:46:40,42.94,100.00,42.95,,
442,04/16/2023 04:51:40,41.78,100.00,41.79,,
443,04/16/2023 04:56:40,40.99,100.00,41.00,,
444,04/16/2023 05:01:40,41.36,100.00,41.36,,
445,04/16/2023 05:06:40,42.28,100.00,42.29,,
446,04/16/2023 05:11:40,43.00,100.00,43.01,,
447,04/16/2023 05:16:40,42.57,100.00,42.58,,
448,04/16/2023 05:21:40,42.79,100.00,42.79,,
449,04/16/2023 05:26:40,42.44,100.00,42.45,,
450,04/16/2023 05:31:40,42.63,100.00,42.64,,
451,04/16/2023 05:36:40,42.55,100.00,42.56,,
452,04/16/2023 05:41:40,42.48,100.00,42.48,,
453,04/16/2023 05:46:40,41.42,100.00,41.42,,
454,04/16/2023 05:51:40,40.55,100.00,40.55,,
455,04/16/2023 05:56:40,40.64,100.00,40.65,,
456,04/16/2023 06:01:40,41.42,100.00,41.42,,
457,04/16/2023 06:06:40,41.88,100.00,41.89,,
458,04/16/2023 06:11:40,42.48,100.00,42.48,,
459,04/16/2023 06:16:40,42.30,100.00,42.31,,
460,04/16/2023 06:21:40,41.80,100.00,41.81,,
461,04/16/2023 06:26:40,41.30,100.00,41.31,,
462,04/16/2023 06:31:40,41.42,100.00,41.42,,
463,04/16/2023 06:36:40,41.42,100.00,41.42,,
464,04/16/2023 06:41:40,40.82,100.00,40.82,,
465,04/16/2023 06:46:40,41.11,100.00,41.11,,
466,04/16/2023 06:51:40,41.94,100.00,41.94,,
467,04/16/2023 06:56:40,42.03,100.00,42.04,,
468,04/16/2023 07:01:40,42.75,100.00,42.76,,
469,04/16/2023 07:06:40,42.98,100.00,42.99,,
470,04/16/2023 07:11:40,43.13,100.00,43.14,,
471,04/16/2023 07:16:40,44.29,100.00,44.30,,
472,04/16/2023 07:21:40,45.26,99.08,45.03,,
473,04/16/2023 07:26:40,46.96,97.73,46.36,,
474,04/16/2023 07:31:40,48.02,94.92,46.65,,
475,04/16/2023 07:36:40,48.60,94.82,47.20,,
476,04/16/2023 07:41:40,49.49,92.81,47.51,,
477,04/16/2023 07:46:40,50.70,93.33,48.87,,
478,04/16/2023 07:51:40,51.42,93.24,49.55,,
