#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Host Connected,End of File
51,03/19/2023 21:31:59,55.18,91.75,52.85,,
52,03/19/2023 21:36:59,55.16,91.89,52.87,,
53,03/19/2023 21:41:59,55.12,91.49,52.71,,
54,03/19/2023 21:46:59,55.12,91.83,52.82,,
55,03/19/2023 21:51:59,55.12,91.59,52.75,,
56,03/19/2023 21:56:59,55.05,91.47,52.63,,
57,03/19/2023 22:01:59,55.06,91.46,52.65,,
58,03/19/2023 22:06:59,55.08,91.24,52.60,,
59,03/19/2023 22:11:59,55.05,91.13,52.53,,
60,03/19/2023 22:16:59,55.05,91.17,52.54,,
61,03/19/2023 22:21:59,55.10,91.21,52.61,,
62,03/19/2023 22:26:59,55.05,91.07,52.51,,
63,03/19/2023 22:31:59,54.79,91.14,52.28,,
64,03/19/2023 22:36:59,54.81,90.79,52.20,,
65,03/19/2023 22:41:59,54.74,91.23,52.25,,
66,03/19/2023 22:46:59,54.70,91.22,52.21,,
67,03/19/2023 22:51:59,54.74,91.89,52.45,,
68,03/19/2023 22:56:59,54.70,92.61,52.62,,
69,03/19/2023 23:01:59,54.74,92.88,52.74,,
70,03/19/2023 23:06:59,54.62,92.52,52.52,,
71,03/19/2023 23:11:59,54.70,92.70,52.65,,
72,03/19/2023 23:16:59,54.70,92.47,52.58,,
73,03/19/2023 23:21:59,54.78,92.17,52.57,,
74,03/19/2023 23:26:59,54.78,91.78,52.46,,
75,03/19/2023 23:31:59,54.83,91.75,52.51,,
76,03/19/2023 23:36:59,54.78,91.72,52.44,,
77,03/19/2023 23:41:59,54.85,91.74,52.52,,
78,03/19/2023 23:46:59,54.89,92.05,52.65,,
79,03/19/2023 23:51:59,54.83,91.97,52.57,,
80,03/19/2023 23:56:59,54.91,91.91,52.63,,
81,03/20/2023 00:01:59,54.95,92.18,52.75,,
82,03/20/2023 00:06:59,54.91,92.79,52.89,,
83,03/20/2023 00:11:59,54.93,92.92,52.95,,
84,03/20/2023 00:16:59,54.85,92.96,52.88,,
85,03/20/2023 00:21:59,54.93,92.82,52.92,,
86,03/20/2023 00:26:59,54.87,92.83,52.86,,
87,03/20/2023 00:31:59,54.89,92.88,52.90,,
88,03/20/2023 00:36:59,54.89,93.64,53.12,,
89,03/20/2023 00:41:59,54.89,92.96,52.92,,
90,03/20/2023 00:46:59,54.87,92.43,52.74,,
91,03/20/2023 00:51:59,54.81,91.84,52.51,,
92,03/20/2023 00:56:59,54.85,91.67,52.50,,
93,03/20/2023 01:01:59,54.81,91.76,52.49,,
94,03/20/2023 01:06:59,54.78,92.00,52.52,,
95,03/20/2023 01:11:59,54.81,92.42,52.68,,
96,03/20/2023 01:16:59,54.81,92.17,52.61,,
97,03/20/2023 01:21:59,54.83,92.05,52.60,,
98,03/20/2023 01:26:59,54.74,92.12,52.52,,
99,03/20/2023 01:31:59,54.72,92.22,52.53,,
100,03/20/2023 01:36:59,54.62,91.99,52.37,,
101,03/20/2023 01:41:59,54.62,91.96,52.36,,
102,03/20/2023 01:46:59,54.62,91.93,52.35,,
103,03/20/2023 01:51:59,54.54,92.13,52.33,,
104,03/20/2023 01:56:59,54.58,92.22,52.40,,
105,03/20/2023 02:01:59,54.56,92.17,52.36,,
106,03/20/2023 02:06:59,54.58,92.39,52.45,,
107,03/20/2023 02:11:59,54.66,92.73,52.62,,
108,03/20/2023 02:16:59,54.60,92.43,52.48,,
109,03/20/2023 02:21:59,54.58,92.60,52.51,,
110,03/20/2023 02:26:59,54.62,92.66,52.56,,
111,03/20/2023 02:31:59,54.50,92.59,52.43,,
112,03/20/2023 02:36:59,54.52,92.54,52.43,,
113,03/20/2023 02:41:59,54.50,92.44,52.39,,
114,03/20/2023 02:46:59,54.50,92.43,52.38,,
115,03/20/2023 02:51:59,54.43,92.56,52.34,,
116,03/20/2023 02:56:59,54.37,92.70,52.33,,
117,03/20/2023 03:01:59,54.29,92.75,52.26,,
118,03/20/2023 03:06:59,54.27,92.78,52.25,,
119,03/20/2023 03:11:59,54.25,92.85,52.25,,
120,03/20/2023 03:16:59,54.23,92.74,52.20,,
121,03/20/2023 03:21:59,54.22,92.56,52.13,,
122,03/20/2023 03:26:59,54.18,92.26,52.00,,
123,03/20/2023 03:31:59,54.14,92.05,51.91,,
124,03/20/2023 03:36:59,54.14,92.27,51.97,,
125,03/20/2023 03:41:59,54.12,92.39,51.99,,
126,03/20/2023 03:46:59,54.14,91.98,51.88,,
127,03/20/2023 03:51:59,54.10,91.78,51.79,,
128,03/20/2023 03:56:59,54.10,91.47,51.70,,
129,03/20/2023 04:01:59,54.08,91.51,51.69,,
130,03/20/2023 04:06:59,54.06,91.48,51.66,,
131,03/20/2023 04:11:59,54.06,91.50,51.67,,
132,03/20/2023 04:16:59,54.10,91.46,51.69,,
133,03/20/2023 04:21:59,54.12,91.08,51.60,,
134,03/20/2023 04:26:59,54.12,90.86,51.53,,
135,03/20/2023 04:31:59,54.14,90.88,51.56,,
136,03/20/2023 04:36:59,54.16,91.10,51.64,,
137,03/20/2023 04:41:59,54.18,90.97,51.62,,
138,03/20/2023 04:46:59,54.14,91.19,51.65,,
139,03/20/2023 04:51:59,54.04,90.96,51.49,,
140,03/20/2023 04:56:59,53.98,90.95,51.43,,
141,03/20/2023 05:01:59,53.89,91.35,51.45,,
142,03/20/2023 05:06:59,53.79,91.79,51.48,,
143,03/20/2023 05:11:59,53.77,91.95,51.51,,
144,03/20/2023 05:16:59,53.75,92.11,51.54,,
145,03/20/2023 05:21:59,53.69,92.16,51.50,,
146,03/20/2023 05:26:59,53.67,92.35,51.54,,
147,03/20/2023 05:31:59,53.62,92.48,51.52,,
148,03/20/2023 05:36:59,53.64,92.56,51.56,,
149,03/20/2023 05:41:59,53.56,92.65,51.51,,
150,03/20/2023 05:46:59,53.58,92.52,51.49,,
151,03/20/2023 05:51:59,53.54,92.53,51.45,,
152,03/20/2023 05:56:59,53.52,92.54,51.44,,
153,03/20/2023 06:01:59,53.52,92.40,51.40,,
154,03/20/2023 06:06:59,53.52,92.48,51.42,,
155,03/20/2023 06:11:59,53.52,92.35,51.38,,
156,03/20/2023 06:16:59,53.48,92.52,51.39,,
157,03/20/2023 06:21:59,53.42,92.63,51.37,,
158,03/20/2023 06:26:59,53.33,92.79,51.32,,
159,03/20/2023 06:31:59,53.25,92.93,51.28,,
160,03/20/2023 06:36:59,53.21,93.02,51.27,,
161,03/20/2023 06:41:59,53.19,93.36,51.35,,
162,03/20/2023 06:46:59,53.06,93.46,51.24,,
163,03/20/2023 06:51:59,53.10,93.50,51.30,,
164,03/20/2023 06:56:59,53.04,93.74,51.31,,
165,03/20/2023 07:01:59,53.00,93.75,51.27,,
166,03/20/2023 07:06:59,52.92,93.82,51.21,,
167,03/20/2023 07:11:59,52.84,93.65,51.09,,
168,03/20/2023 07:16:59,52.90,93.45,51.09,,
169,03/20/2023 07:21:59,52.79,93.35,50.94,,
170,03/20/2023 07:26:59,52.73,93.54,50.94,,
171,03/20/2023 07:31:59,52.79,93.61,51.02,,
172,03/20/2023 07:36:59,52.77,93.63,51.01,,
173,03/20/2023 07:41:59,52.79,93.73,51.05,,
174,03/20/2023 07:46:59,52.86,93.67,51.11,,
175,03/20/2023 07:51:59,52.86,93.57,51.08,,
176,03/20/2023 07:56:59,52.98,93.43,51.16,,
177,03/20/2023 08:01:59,53.02,93.39,51.18,,
178,03/20/2023 08:06:59,53.21,93.12,51.30,,
179,03/20/2023 08:11:59,53.35,93.42,51.52,,
180,03/20/2023 08:16:59,53.42,92.76,51.41,,
181,03/20/2023 08:21:59,53.56,92.84,51.56,,
182,03/20/2023 08:26:59,53.71,92.78,51.70,,
183,03/20/2023 08:31:59,53.87,92.76,51.85,,
184,03/20/2023 08:36:59,54.00,92.64,51.94,,
185,03/20/2023 08:41:59,54.18,92.08,51.95,,
186,03/20/2023 08:46:59,54.41,91.88,52.12,,
187,03/20/2023 08:51:59,54.70,91.71,52.36,,
188,03/20/2023 08:56:59,54.99,91.60,52.62,,
189,03/20/2023 09:01:59,55.26,90.67,52.60,,
190,03/20/2023 09:06:59,55.43,89.74,52.50,,
191,03/20/2023 09:11:59,55.70,89.18,52.59,,
192,03/20/2023 09:16:59,55.86,89.41,52.81,,
193,03/20/2023 09:21:59,55.99,89.64,53.02,,
194,03/20/2023 09:26:59,56.22,88.96,53.04,,
195,03/20/2023 09:31:59,56.47,87.46,52.82,,
196,03/20/2023 09:36:59,56.82,86.75,52.94,,
197,03/20/2023 09:41:59,56.98,84.76,52.46,,
198,03/20/2023 09:46:59,57.32,84.18,52.62,,
199,03/20/2023 09:51:59,57.56,82.72,52.37,,
200,03/20/2023 09:56:59,57.46,83.09,52.40,,
201,03/20/2023 10:01:59,57.79,82.42,52.50,,
202,03/20/2023 10:06:59,58.21,82.46,52.93,,
203,03/20/2023 10:11:59,58.60,81.94,53.13,,
204,03/20/2023 10:16:59,58.91,80.70,53.02,,
205,03/20/2023 10:21:59,58.98,81.20,53.26,,
206,03/20/2023 10:26:59,59.27,79.70,53.03,,
207,03/20/2023 10:31:59,59.47,79.50,53.15,,
208,03/20/2023 10:36:59,59.64,78.34,52.92,,
209,03/20/2023 10:41:59,59.56,79.14,53.12,,
210,03/20/2023 10:46:59,59.58,78.81,53.03,,
211,03/20/2023 10:51:59,59.33,78.57,52.70,,
212,03/20/2023 10:56:59,59.37,78.97,52.88,,
213,03/20/2023 11:01:59,59.33,79.50,53.02,,
214,03/20/2023 11:06:59,59.50,79.15,53.07,,
215,03/20/2023 11:11:59,59.93,79.74,53.69,,
216,03/20/2023 11:16:59,60.16,77.92,53.28,,
217,03/20/2023 11:21:59,60.28,76.47,52.88,,
218,03/20/2023 11:26:59,60.47,77.88,53.57,,
219,03/20/2023 11:31:59,60.62,76.24,53.14,,
220,03/20/2023 11:36:59,60.62,74.95,52.67,,
221,03/20/2023 11:41:59,60.64,75.15,52.76,,
222,03/20/2023 11:46:59,60.80,74.48,52.67,,
223,03/20/2023 11:51:59,61.20,74.99,53.25,,
224,03/20/2023 11:56:59,61.90,72.80,53.11,,
225,03/20/2023 12:01:59,61.84,72.04,52.76,,
226,03/20/2023 12:06:59,61.76,72.06,52.70,,
227,03/20/2023 12:11:59,61.74,72.15,52.71,,
228,03/20/2023 12:16:59,62.42,71.57,53.15,,
229,03/20/2023 12:21:59,62.59,70.02,52.71,,
230,03/20/2023 12:26:59,62.59,69.56,52.54,,
231,03/20/2023 12:31:59,62.75,71.50,53.43,,
232,03/20/2023 12:36:59,62.61,71.28,53.22,,
233,03/20/2023 12:41:59,62.73,71.43,53.39,,
234,03/20/2023 12:46:59,62.92,71.70,53.68,,
235,03/20/2023 12:51:59,63.08,69.67,53.04,,
236,03/20/2023 12:56:59,62.88,69.11,52.64,,
237,03/20/2023 13:01:59,62.61,70.20,52.80,,
238,03/20/2023 13:06:59,62.42,71.41,53.08,,
239,03/20/2023 13:11:59,62.59,69.71,52.59,,
240,03/20/2023 13:16:59,62.67,70.08,52.81,,
241,03/20/2023 13:21:59,62.73,70.07,52.86,,
242,03/20/2023 13:26:59,62.73,71.75,53.51,,
243,03/20/2023 13:31:59,62.98,69.92,53.04,,
244,03/20/2023 13:36:59,62.94,69.40,52.80,,
245,03/20/2023 13:41:59,63.11,69.93,53.18,,
246,03/20/2023 13:46:59,62.88,70.18,53.05,,
247,03/20/2023 13:51:59,62.65,69.37,52.51,,
248,03/20/2023 13:56:59,62.57,70.64,52.93,,
249,03/20/2023 14:01:59,62.52,70.30,52.75,,
250,03/20/2023 14:06:59,62.50,70.53,52.82,,
251,03/20/2023 14:11:59,62.32,71.16,52.89,,
252,03/20/2023 14:16:59,62.44,70.69,52.83,,
253,03/20/2023 14:21:59,62.56,71.21,53.14,,
254,03/20/2023 14:26:59,62.15,70.70,52.55,,
255,03/20/2023 14:31:59,62.19,69.40,52.08,,
256,03/20/2023 14:36:59,62.00,70.36,52.27,,
257,03/20/2023 14:41:59,62.46,69.19,52.26,,
258,03/20/2023 14:46:59,62.40,68.99,52.13,,
259,03/20/2023 14:51:59,62.38,69.54,52.33,,
260,03/20/2023 14:56:59,62.27,71.02,52.78,,
261,03/20/2023 15:01:59,62.46,70.10,52.61,,
262,03/20/2023 15:06:59,62.25,69.87,52.32,,
263,03/20/2023 15:11:59,62.40,69.61,52.37,,
264,03/20/2023 15:16:59,62.11,69.20,51.93,,
265,03/20/2023 15:21:59,62.23,68.90,51.92,,
266,03/20/2023 15:26:59,62.59,68.16,51.98,,
267,03/20/2023 15:31:59,62.30,68.41,51.80,,
268,03/20/2023 15:36:59,62.30,68.89,52.00,,
269,03/20/2023 15:41:59,62.19,68.32,51.66,,
270,03/20/2023 15:46:59,62.07,68.10,51.46,,
271,03/20/2023 15:51:59,62.05,68.24,51.50,,
272,03/20/2023 15:56:59,61.86,68.90,51.58,,
273,03/20/2023 16:01:59,61.45,69.90,51.58,,
274,03/20/2023 16:06:59,61.24,69.33,51.15,,
275,03/20/2023 16:11:59,61.13,71.95,52.04,,
276,03/20/2023 16:16:59,60.89,71.95,51.82,,
277,03/20/2023 16:21:59,60.68,71.25,51.35,,
278,03/20/2023 16:26:59,60.51,71.47,51.27,,
279,03/20/2023 16:31:59,60.30,72.15,51.32,,
280,03/20/2023 16:36:59,60.18,72.24,51.24,,
281,03/20/2023 16:41:59,60.01,71.85,50.93,,
282,03/20/2023 16:46:59,59.95,72.30,51.04,,
283,03/20/2023 16:51:59,59.89,72.73,51.15,,
284,03/20/2023 16:56:59,59.78,73.06,51.16,,
285,03/20/2023 17:01:59,59.83,73.11,51.23,,
286,03/20/2023 17:06:59,59.78,74.51,51.69,,
287,03/20/2023 17:11:59,59.78,74.44,51.66,,
288,03/20/2023 17:16:59,59.76,74.85,51.79,,
289,03/20/2023 17:21:59,59.56,74.54,51.50,,
290,03/20/2023 17:26:59,59.39,75.02,51.50,,
291,03/20/2023 17:31:59,59.16,75.15,51.32,,
292,03/20/2023 17:36:59,58.81,75.52,51.12,,
293,03/20/2023 17:41:59,58.54,75.55,50.87,,
294,03/20/2023 17:46:59,58.11,75.57,50.47,,
295,03/20/2023 17:51:59,57.84,76.50,50.54,,
296,03/20/2023 17:56:59,57.71,77.04,50.59,,
297,03/20/2023 18:01:59,57.59,77.46,50.63,,
298,03/20/2023 18:06:59,57.52,78.22,50.82,,
299,03/20/2023 18:11:59,57.42,78.01,50.65,,
300,03/20/2023 18:16:59,57.38,78.39,50.74,,
301,03/20/2023 18:21:59,57.28,78.99,50.86,,
302,03/20/2023 18:26:59,57.19,78.77,50.68,,
303,03/20/2023 18:31:59,57.07,78.95,50.63,,
304,03/20/2023 18:36:59,56.98,79.05,50.57,,
305,03/20/2023 18:41:59,56.82,79.37,50.53,,
306,03/20/2023 18:46:59,56.61,79.62,50.41,,
307,03/20/2023 18:51:59,56.42,79.54,50.20,,
308,03/20/2023 18:56:59,56.38,79.99,50.31,,
309,03/20/2023 19:01:59,56.22,80.15,50.21,,
310,03/20/2023 19:06:59,56.05,80.92,50.30,,
311,03/20/2023 19:11:59,55.95,80.59,50.10,,
312,03/20/2023 19:16:59,55.82,80.58,49.96,,
313,03/20/2023 19:21:59,55.72,80.59,49.87,,
314,03/20/2023 19:26:59,55.61,80.86,49.85,,
315,03/20/2023 19:31:59,55.47,81.19,49.83,,
316,03/20/2023 19:36:59,55.53,81.76,50.07,,
317,03/20/2023 19:41:59,55.51,81.31,49.90,,
318,03/20/2023 19:46:59,55.43,81.28,49.82,,
319,03/20/2023 19:51:59,55.28,81.75,49.82,,
320,03/20/2023 19:56:59,55.30,81.44,49.74,,
321,03/20/2023 20:01:59,55.28,81.64,49.79,,
322,03/20/2023 20:06:59,55.20,81.27,49.59,,
323,03/20/2023 20:11:59,55.24,81.54,49.72,,
324,03/20/2023 20:16:59,55.16,80.83,49.41,,
325,03/20/2023 20:21:59,55.12,81.61,49.62,,
326,03/20/2023 20:26:59,55.22,81.68,49.74,,
327,03/20/2023 20:31:59,55.06,81.60,49.56,,
328,03/20/2023 20:36:59,55.08,81.70,49.62,,
329,03/20/2023 20:41:59,54.97,81.09,49.30,,
330,03/20/2023 20:46:59,55.05,80.91,49.32,,
331,03/20/2023 20:51:59,55.14,80.59,49.31,,
332,03/20/2023 20:56:59,55.10,80.75,49.32,,
333,03/20/2023 21:01:59,55.14,80.88,49.40,,
334,03/20/2023 21:06:59,55.06,80.19,49.10,,
335,03/20/2023 21:11:59,55.08,80.28,49.15,,
336,03/20/2023 21:16:59,55.06,80.07,49.06,,
337,03/20/2023 21:21:59,54.99,80.59,49.16,,
338,03/20/2023 21:26:59,54.99,80.95,49.28,,
339,03/20/2023 21:31:59,55.01,81.00,49.31,,
340,03/20/2023 21:36:59,55.05,80.45,49.17,,
341,03/20/2023 21:41:59,54.97,80.52,49.11,,
342,03/20/2023 21:46:59,54.93,80.51,49.07,,
343,03/20/2023 21:51:59,54.85,80.66,49.05,,
344,03/20/2023 21:56:59,54.81,80.69,49.02,,
345,03/20/2023 22:01:59,54.81,80.70,49.02,,
346,03/20/2023 22:06:59,54.85,80.54,49.01,,
347,03/20/2023 22:11:59,54.83,80.49,48.97,,
348,03/20/2023 22:16:59,54.81,80.78,49.05,,
349,03/20/2023 22:21:59,54.79,81.16,49.15,,
350,03/20/2023 22:26:59,54.68,82.03,49.33,,
351,03/20/2023 22:31:59,54.62,83.77,49.84,,
352,03/20/2023 22:36:59,54.49,84.02,49.78,,
353,03/20/2023 22:41:59,54.41,84.44,49.84,,
354,03/20/2023 22:46:59,54.29,85.08,49.93,,
355,03/20/2023 22:51:59,54.22,85.22,49.90,,
356,03/20/2023 22:56:59,54.04,86.86,50.24,,
357,03/20/2023 23:01:59,53.96,87.94,50.50,,
358,03/20/2023 23:06:59,53.94,89.18,50.86,,
359,03/20/2023 23:11:59,53.77,89.78,50.87,,
360,03/20/2023 23:16:59,53.58,90.40,50.86,,
361,03/20/2023 23:21:59,53.52,90.51,50.84,,
362,03/20/2023 23:26:59,53.39,88.98,50.24,,
363,03/20/2023 23:31:59,53.29,90.43,50.58,,
364,03/20/2023 23:36:59,53.17,90.41,50.46,,
365,03/20/2023 23:41:59,52.92,90.78,50.33,,
366,03/20/2023 23:46:59,52.84,90.69,50.22,,
367,03/20/2023 23:51:59,52.73,91.95,50.48,,
368,03/20/2023 23:56:59,52.52,92.69,50.48,,
369,03/21/2023 00:01:59,52.44,92.61,50.38,,
370,03/21/2023 00:06:59,52.32,93.94,50.65,,
371,03/21/2023 00:11:59,52.30,94.30,50.74,,
372,03/21/2023 00:16:59,52.23,95.05,50.87,,
373,03/21/2023 00:21:59,52.23,95.91,51.12,,
374,03/21/2023 00:26:59,52.05,95.68,50.88,,
375,03/21/2023 00:31:59,52.05,95.59,50.85,,
376,03/21/2023 00:36:59,52.01,95.41,50.77,,
377,03/21/2023 00:41:59,52.03,96.70,51.15,,
378,03/21/2023 00:46:59,52.05,97.04,51.26,,
379,03/21/2023 00:51:59,52.11,97.35,51.40,,
380,03/21/2023 00:56:59,52.00,96.50,51.05,,
381,03/21/2023 01:01:59,51.82,96.72,50.94,,
382,03/21/2023 01:06:59,51.76,96.58,50.85,,
383,03/21/2023 01:11:59,51.71,96.84,50.86,,
384,03/21/2023 01:16:59,51.61,96.86,50.77,,
385,03/21/2023 01:21:59,51.63,97.16,50.87,,
386,03/21/2023 01:26:59,51.61,97.25,50.88,,
387,03/21/2023 01:31:59,51.55,97.29,50.83,,
388,03/21/2023 01:36:59,51.63,97.75,51.04,,
389,03/21/2023 01:41:59,51.57,97.70,50.96,,
390,03/21/2023 01:46:59,51.65,97.77,51.06,,
391,03/21/2023 01:51:59,51.57,97.67,50.95,,
392,03/21/2023 01:56:59,51.55,97.58,50.91,,
393,03/21/2023 02:01:59,51.45,97.60,50.82,,
394,03/21/2023 02:06:59,51.47,97.90,50.92,,
395,03/21/2023 02:11:59,51.49,98.28,51.05,,
396,03/21/2023 02:16:59,51.53,98.25,51.08,,
397,03/21/2023 02:21:59,51.53,98.18,51.06,,
398,03/21/2023 02:26:59,51.57,98.18,51.10,,
399,03/21/2023 02:31:59,51.55,98.09,51.05,,
400,03/21/2023 02:36:59,51.59,98.28,51.14,,
401,03/21/2023 02:41:59,51.51,98.05,51.00,,
402,03/21/2023 02:46:59,51.53,98.17,51.05,,
403,03/21/2023 02:51:59,51.51,98.04,51.00,,
404,03/21/2023 02:56:59,51.38,97.57,50.74,,
405,03/21/2023 03:01:59,51.26,97.04,50.47,,
406,03/21/2023 03:06:59,51.15,96.96,50.33,,
407,03/21/2023 03:11:59,50.99,97.10,50.22,,
408,03/21/2023 03:16:59,50.89,97.51,50.24,,
409,03/21/2023 03:21:59,50.76,97.64,50.14,,
410,03/21/2023 03:26:59,50.78,97.76,50.19,,
411,03/21/2023 03:31:59,50.76,97.98,50.23,,
412,03/21/2023 03:36:59,50.80,97.92,50.25,,
413,03/21/2023 03:41:59,50.68,97.31,49.97,,
414,03/21/2023 03:46:59,50.57,97.12,49.80,,
415,03/21/2023 03:51:59,50.47,97.47,49.80,,
416,03/21/2023 03:56:59,50.35,97.88,49.80,,
417,03/21/2023 04:01:59,50.26,97.75,49.67,,
418,03/21/2023 04:06:59,50.16,97.65,49.54,,
419,03/21/2023 04:11:59,50.08,97.38,49.39,,
420,03/21/2023 04:16:59,49.89,97.18,49.14,,
421,03/21/2023 04:21:59,49.87,97.99,49.35,,
422,03/21/2023 04:26:59,49.89,98.11,49.40,,
423,03/21/2023 04:31:59,49.85,98.14,49.37,,
424,03/21/2023 04:36:59,49.64,97.02,48.85,,
425,03/21/2023 04:41:59,49.45,97.04,48.66,,
426,03/21/2023 04:46:59,49.35,96.81,48.50,,
427,03/21/2023 04:51:59,49.12,97.84,48.55,,
428,03/21/2023 04:56:59,49.18,97.47,48.51,,
429,03/21/2023 05:01:59,49.12,97.10,48.35,,
430,03/21/2023 05:06:59,49.00,97.48,48.34,,
431,03/21/2023 05:11:59,49.00,97.59,48.37,,
432,03/21/2023 05:16:59,48.85,97.04,48.06,,
433,03/21/2023 05:21:59,48.73,96.77,47.87,,
434,03/21/2023 05:26:59,48.60,96.77,47.74,,
435,03/21/2023 05:31:59,48.62,96.95,47.81,,
436,03/21/2023 05:36:59,48.54,96.69,47.66,,
437,03/21/2023 05:41:59,48.44,97.14,47.69,,
438,03/21/2023 05:46:59,48.37,97.35,47.67,,
439,03/21/2023 05:51:59,48.35,97.20,47.61,,
440,03/21/2023 05:56:59,48.39,97.16,47.63,,
441,03/21/2023 06:01:59,48.33,97.81,47.75,,
442,03/21/2023 06:06:59,48.42,96.82,47.58,,
443,03/21/2023 06:11:59,48.42,96.59,47.52,,
444,03/21/2023 06:16:59,48.19,96.03,47.13,,
445,03/21/2023 06:21:59,48.10,95.93,47.01,,
446,03/21/2023 06:26:59,47.96,95.94,46.87,,
447,03/21/2023 06:31:59,47.92,95.99,46.85,,
448,03/21/2023 06:36:59,47.84,96.17,46.82,,
449,03/21/2023 06:41:59,47.86,95.93,46.78,,
450,03/21/2023 06:46:59,47.83,96.44,46.88,,
451,03/21/2023 06:51:59,47.88,96.11,46.85,,
452,03/21/2023 06:56:59,48.02,96.12,46.98,,
453,03/21/2023 07:01:59,48.15,95.29,46.89,,
454,03/21/2023 07:06:59,48.39,95.23,47.10,,
455,03/21/2023 07:11:59,48.48,94.54,47.00,,
456,03/21/2023 07:16:59,48.69,94.11,47.09,,
457,03/21/2023 07:21:59,48.67,95.40,47.44,,
458,03/21/2023 07:26:59,48.71,95.53,47.51,,
459,03/21/2023 07:31:59,48.93,95.52,47.72,,
460,03/21/2023 07:36:59,49.10,94.83,47.70,,
461,03/21/2023 07:41:59,49.22,95.95,48.13,,
462,03/21/2023 07:46:59,49.31,95.96,48.23,,
463,03/21/2023 07:51:59,49.27,96.60,48.37,,
464,03/21/2023 07:56:59,49.43,96.66,48.54,,
465,03/21/2023 08:01:59,49.52,96.63,48.63,,
466,03/21/2023 08:06:59,49.60,96.52,48.67,,
467,03/21/2023 08:11:59,49.70,96.74,48.83,,
468,03/21/2023 08:16:59,49.83,97.24,49.10,,
469,03/21/2023 08:21:59,49.83,97.30,49.12,,
470,03/21/2023 08:26:59,49.81,97.49,49.15,,
471,03/21/2023 08:31:59,49.87,97.43,49.19,,
472,03/21/2023 08:36:59,49.91,98.08,49.41,,
473,03/21/2023 08:41:59,49.87,98.37,49.45,,
474,03/21/2023 08:46:59,49.83,98.63,49.48,,
475,03/21/2023 08:51:59,49.78,98.80,49.47,,
476,03/21/2023 08:56:59,49.79,99.24,49.61,,
477,03/21/2023 09:01:59,49.85,99.44,49.72,,
478,03/21/2023 09:06:59,49.79,99.46,49.67,,
