#,Date-Time (PDT),Ch: 1 - Temperature   (°F),Ch: 2 - RH   (%),Dew Point   (°F),Host Connected,End of File
143,04/14/2023 22:55:22,46.18,95.34,44.94,,
144,04/14/2023 23:00:22,46.01,95.38,44.78,,
145,04/14/2023 23:05:22,45.80,94.81,44.41,,
146,04/14/2023 23:10:22,45.62,95.13,44.32,,
147,04/14/2023 23:15:22,45.68,96.12,44.65,,
148,04/14/2023 23:20:22,45.66,95.23,44.39,,
149,04/14/2023 23:25:22,45.80,96.44,44.86,,
150,04/14/2023 23:30:22,45.76,96.19,44.75,,
151,04/14/2023 23:35:22,45.59,95.78,44.46,,
152,04/14/2023 23:40:22,45.49,95.61,44.32,,
153,04/14/2023 23:45:22,45.47,96.16,44.45,,
154,04/14/2023 23:50:22,45.32,96.18,44.30,,
155,04/14/2023 23:55:22,45.18,97.40,44.50,,
156,04/15/2023 00:00:22,45.24,96.68,44.36,,
157,04/15/2023 00:05:22,44.91,96.89,44.09,,
158,04/15/2023 00:10:22,44.81,97.40,44.13,,
159,04/15/2023 00:15:22,44.72,96.68,43.84,,
160,04/15/2023 00:20:22,44.52,96.97,43.73,,
161,04/15/2023 00:25:22,44.50,97.31,43.80,,
162,04/15/2023 00:30:22,44.33,97.01,43.55,,
163,04/15/2023 00:35:22,44.25,97.63,43.64,,
164,04/15/2023 00:40:22,44.10,97.64,43.49,,
165,04/15/2023 00:45:22,44.12,98.12,43.63,,
166,04/15/2023 00:50:22,44.14,97.94,43.60,,
167,04/15/2023 00:55:22,44.04,98.09,43.55,,
168,04/15/2023 01:00:22,44.22,98.21,43.75,,
169,04/15/2023 01:05:22,44.20,98.48,43.81,,
170,04/15/2023 01:10:22,44.68,99.45,44.55,,
171,04/15/2023 01:15:22,44.79,98.64,44.45,,
172,04/15/2023 01:20:22,44.58,97.71,43.99,,
173,04/15/2023 01:25:22,44.58,98.89,44.30,,
174,04/15/2023 01:30:22,44.72,99.07,44.48,,
175,04/15/2023 01:35:22,44.95,99.08,44.72,,
176,04/15/2023 01:40:22,45.06,98.23,44.61,,
177,04/15/2023 01:45:22,45.05,98.36,44.62,,
178,04/15/2023 01:50:22,45.01,98.42,44.60,,
179,04/15/2023 01:55:22,44.87,98.14,44.39,,
180,04/15/2023 02:00:22,44.58,97.82,44.02,,
181,04/15/2023 02:05:22,44.50,97.90,43.96,,
182,04/15/2023 02:10:22,44.50,98.81,44.20,,
183,04/15/2023 02:15:22,44.70,99.09,44.47,,
184,04/15/2023 02:20:22,44.74,98.91,44.46,,
185,04/15/2023 02:25:22,44.81,98.31,44.38,,
186,04/15/2023 02:30:22,44.60,98.34,44.17,,
187,04/15/2023 02:35:22,44.74,99.44,44.60,,
188,04/15/2023 02:40:22,44.79,99.30,44.62,,
189,04/15/2023 02:45:22,44.85,99.30,44.68,,
190,04/15/2023 02:50:22,45.12,97.93,44.58,,
191,04/15/2023 02:55:22,44.97,98.08,44.47,,
192,04/15/2023 03:00:22,44.79,98.42,44.39,,
193,04/15/2023 03:05:22,45.01,98.86,44.72,,
194,04/15/2023 03:10:22,45.37,99.02,45.13,,
195,04/15/2023 03:15:22,45.66,98.91,45.39,,
196,04/15/2023 03:20:22,45.95,98.34,45.53,,
197,04/15/2023 03:25:22,46.26,97.00,45.47,,
198,04/15/2023 03:30:22,45.95,96.75,45.10,,
199,04/15/2023 03:35:22,45.53,96.94,44.72,,
200,04/15/2023 03:40:22,45.24,97.53,44.59,,
201,04/15/2023 03:45:22,45.24,98.17,44.77,,
202,04/15/2023 03:50:22,45.41,98.27,44.97,,
203,04/15/2023 03:55:22,45.76,97.64,45.14,,
204,04/15/2023 04:00:22,45.84,97.35,45.14,,
205,04/15/2023 04:05:22,45.84,97.27,45.12,,
206,04/15/2023 04:10:22,45.91,97.12,45.16,,
207,04/15/2023 04:15:22,45.89,96.68,45.02,,
208,04/15/2023 04:20:22,45.89,96.91,45.08,,
209,04/15/2023 04:25:22,45.59,96.79,44.74,,
210,04/15/2023 04:30:22,45.53,97.34,44.83,,
211,04/15/2023 04:35:22,45.61,97.36,44.91,,
212,04/15/2023 04:40:22,45.43,97.24,44.71,,
213,04/15/2023 04:45:22,45.06,97.47,44.40,,
214,04/15/2023 04:50:22,45.03,98.07,44.52,,
215,04/15/2023 04:55:22,45.03,98.32,44.59,,
216,04/15/2023 05:00:22,45.20,97.83,44.64,,
217,04/15/2023 05:05:22,45.57,97.83,45.00,,
218,04/15/2023 05:10:22,45.84,97.31,45.13,,
219,04/15/2023 05:15:22,45.95,96.83,45.12,,
220,04/15/2023 05:20:22,45.74,96.68,44.86,,
221,04/15/2023 05:25:22,45.66,96.56,44.76,,
222,04/15/2023 05:30:22,45.59,97.30,44.88,,
223,04/15/2023 05:35:22,45.51,97.32,44.81,,
224,04/15/2023 05:40:22,45.43,97.46,44.77,,
225,04/15/2023 05:45:22,45.43,97.34,44.73,,
226,04/15/2023 05:50:22,45.26,97.44,44.59,,
227,04/15/2023 05:55:22,45.43,97.25,44.71,,
228,04/15/2023 06:00:22,45.47,97.30,44.76,,
229,04/15/2023 06:05:22,45.47,97.13,44.72,,
230,04/15/2023 06:10:22,45.28,97.09,44.51,,
231,04/15/2023 06:15:22,45.16,97.09,44.40,,
232,04/15/2023 06:20:22,44.83,97.22,44.10,,
233,04/15/2023 06:25:22,44.78,98.03,44.26,,
234,04/15/2023 06:30:22,45.35,97.87,44.80,,
235,04/15/2023 06:35:22,45.55,97.23,44.82,,
236,04/15/2023 06:40:22,45.62,96.95,44.82,,
237,04/15/2023 06:45:22,45.68,96.48,44.75,,
238,04/15/2023 06:50:22,45.66,96.60,44.77,,
239,04/15/2023 06:55:22,45.70,96.50,44.78,,
240,04/15/2023 07:00:22,45.84,96.58,44.93,,
241,04/15/2023 07:05:22,45.97,96.26,44.98,,
242,04/15/2023 07:10:22,45.99,96.33,45.02,,
243,04/15/2023 07:15:22,46.09,96.42,45.14,,
244,04/15/2023 07:20:22,46.18,96.54,45.27,,
245,04/15/2023 07:25:22,46.32,96.74,45.46,,
246,04/15/2023 07:30:22,47.25,96.48,46.31,,
247,04/15/2023 07:35:22,48.35,93.51,46.58,,
248,04/15/2023 07:40:22,49.33,93.01,47.41,,
249,04/15/2023 07:45:22,50.28,92.21,48.12,,
250,04/15/2023 07:50:22,50.99,89.32,47.98,,
251,04/15/2023 07:55:22,50.99,87.69,47.49,,
252,04/15/2023 08:00:22,51.94,87.13,48.25,,
253,04/15/2023 08:05:22,52.15,88.76,48.96,,
254,04/15/2023 08:10:22,52.79,88.42,49.48,,
255,04/15/2023 08:15:22,53.31,85.21,49.00,,
256,04/15/2023 08:20:22,53.66,81.38,48.12,,
257,04/15/2023 08:25:22,54.49,84.88,50.06,,
258,04/15/2023 08:30:22,55.37,81.68,49.89,,
259,04/15/2023 08:35:22,56.38,77.57,49.48,,
260,04/15/2023 08:40:22,56.47,79.00,50.07,,
261,04/15/2023 08:45:22,56.82,78.36,50.19,,
262,04/15/2023 08:50:22,57.30,76.09,49.87,,
263,04/15/2023 08:55:22,57.73,79.23,51.37,,
264,04/15/2023 09:00:22,58.29,75.90,50.75,,
265,04/15/2023 09:05:22,59.58,73.46,51.12,,
266,04/15/2023 09:10:22,59.58,74.34,51.44,,
267,04/15/2023 09:15:22,60.45,70.23,50.74,,
268,04/15/2023 09:20:22,59.85,71.33,50.59,,
269,04/15/2023 09:25:22,60.32,70.54,50.73,,
270,04/15/2023 09:30:22,60.43,69.71,50.52,,
271,04/15/2023 09:35:22,60.64,68.64,50.31,,
272,04/15/2023 09:40:22,62.01,67.95,51.35,,
273,04/15/2023 09:45:22,62.42,68.50,51.95,,
274,04/15/2023 09:50:22,62.98,65.78,51.39,,
275,04/15/2023 09:55:22,63.00,63.98,50.65,,
276,04/15/2023 10:00:22,63.85,62.63,50.89,,
277,04/15/2023 10:05:22,64.18,61.19,50.57,,
278,04/15/2023 10:10:22,64.45,58.58,49.65,,
279,04/15/2023 10:15:22,64.54,57.69,49.33,,
280,04/15/2023 10:20:22,65.06,58.13,50.02,,
281,04/15/2023 10:25:22,65.93,57.84,50.70,,
282,04/15/2023 10:30:22,66.59,54.20,49.56,,
283,04/15/2023 10:35:22,67.07,57.86,51.77,,
284,04/15/2023 10:40:22,66.55,52.78,48.81,,
285,04/15/2023 10:45:22,66.53,52.75,48.78,,
286,04/15/2023 10:50:22,64.85,53.07,47.38,,
287,04/15/2023 10:55:22,66.53,51.90,48.35,,
288,04/15/2023 11:00:22,67.07,52.01,48.90,,
289,04/15/2023 11:05:22,67.56,50.80,48.72,,
290,04/15/2023 11:10:22,68.44,52.25,50.29,,
291,04/15/2023 11:15:22,68.52,48.46,48.34,,
292,04/15/2023 11:20:22,70.05,48.89,49.98,,
293,04/15/2023 11:25:22,70.72,52.26,52.40,,
294,04/15/2023 11:30:22,70.47,49.56,50.73,,
295,04/15/2023 11:35:22,69.89,52.38,51.70,,
296,04/15/2023 11:40:22,69.78,52.92,51.87,,
297,04/15/2023 11:45:22,70.03,50.84,51.02,,
298,04/15/2023 11:50:22,70.74,52.67,52.64,,
299,04/15/2023 11:55:22,70.74,55.41,54.02,,
300,04/15/2023 12:00:22,69.70,51.72,51.18,,
301,04/15/2023 12:05:22,70.86,51.08,51.91,,
302,04/15/2023 12:10:22,70.88,52.82,52.83,,
303,04/15/2023 12:15:22,72.28,56.91,56.19,,
304,04/15/2023 12:20:22,71.53,52.85,53.46,,
305,04/15/2023 12:25:22,71.45,53.99,53.97,,
306,04/15/2023 12:30:22,71.51,50.43,52.17,,
307,04/15/2023 12:35:22,71.32,52.86,53.27,,
308,04/15/2023 12:40:22,72.25,56.45,55.93,,
309,04/15/2023 12:45:22,73.25,51.87,54.54,,
310,04/15/2023 12:50:22,72.56,52.39,54.17,,
311,04/15/2023 12:55:22,71.67,53.09,53.71,,
312,04/15/2023 13:00:22,70.89,53.17,53.04,,
313,04/15/2023 13:05:22,69.72,55.00,52.86,,
314,04/15/2023 13:10:22,69.60,53.94,52.23,,
315,04/15/2023 13:15:22,69.66,52.96,51.78,,
316,04/15/2023 13:20:22,70.62,52.58,52.48,,
317,04/15/2023 13:25:22,70.72,50.88,51.68,,
318,04/15/2023 13:30:22,69.68,51.18,50.88,,
319,04/15/2023 13:35:22,70.08,52.24,51.80,,
320,04/15/2023 13:40:22,70.20,51.30,51.42,,
321,04/15/2023 13:45:22,70.64,48.63,50.39,,
322,04/15/2023 13:50:22,69.72,47.77,49.06,,
323,04/15/2023 13:55:22,69.00,49.23,49.21,,
324,04/15/2023 14:00:22,68.40,51.60,49.92,,
325,04/15/2023 14:05:22,68.40,50.25,49.21,,
326,04/15/2023 14:10:22,68.64,51.86,50.27,,
327,04/15/2023 14:15:22,68.04,50.79,49.16,,
328,04/15/2023 14:20:22,67.84,53.16,50.20,,
329,04/15/2023 14:25:22,67.98,53.30,50.40,,
330,04/15/2023 14:30:22,68.08,50.55,49.06,,
331,04/15/2023 14:35:22,67.96,50.38,48.87,,
332,04/15/2023 14:40:22,68.44,52.35,50.34,,
333,04/15/2023 14:45:22,69.02,50.51,49.91,,
334,04/15/2023 14:50:22,68.23,49.39,48.59,,
335,04/15/2023 14:55:22,68.15,51.30,49.53,,
336,04/15/2023 15:00:22,68.35,51.28,49.70,,
337,04/15/2023 15:05:22,67.69,48.25,47.47,,
338,04/15/2023 15:10:22,67.77,52.18,49.63,,
339,04/15/2023 15:15:22,68.29,52.97,50.52,,
340,04/15/2023 15:20:22,68.44,49.95,49.08,,
341,04/15/2023 15:25:22,68.31,51.13,49.58,,
342,04/15/2023 15:30:22,68.48,51.42,49.90,,
343,04/15/2023 15:35:22,68.15,52.57,50.19,,
344,04/15/2023 15:40:22,67.25,50.45,48.25,,
345,04/15/2023 15:45:22,67.54,52.46,49.56,,
346,04/15/2023 15:50:22,67.36,53.44,49.90,,
347,04/15/2023 15:55:22,67.23,53.44,49.77,,
348,04/15/2023 16:00:22,66.65,54.40,49.71,,
349,04/15/2023 16:05:22,66.38,55.92,50.20,,
350,04/15/2023 16:10:22,66.57,53.85,49.37,,
351,04/15/2023 16:15:22,66.86,55.86,50.62,,
352,04/15/2023 16:20:22,66.28,54.70,49.52,,
353,04/15/2023 16:25:22,65.95,55.07,49.39,,
354,04/15/2023 16:30:22,65.86,54.58,49.07,,
355,04/15/2023 16:35:22,66.65,54.35,49.69,,
356,04/15/2023 16:40:22,65.66,53.93,48.56,,
357,04/15/2023 16:45:22,65.24,57.99,50.12,,
358,04/15/2023 16:50:22,65.03,58.69,50.24,,
359,04/15/2023 16:55:22,66.05,57.26,50.53,,
360,04/15/2023 17:00:22,65.37,58.78,50.61,,
361,04/15/2023 17:05:22,64.85,58.13,49.82,,
362,04/15/2023 17:10:22,65.16,60.29,51.09,,
363,04/15/2023 17:15:22,63.73,60.67,49.92,,
364,04/15/2023 17:20:22,63.71,60.72,49.92,,
365,04/15/2023 17:25:22,62.96,62.75,50.09,,
366,04/15/2023 17:30:22,63.17,62.71,50.28,,
367,04/15/2023 17:35:22,63.33,63.33,50.69,,
368,04/15/2023 17:40:22,62.79,63.38,50.20,,
369,04/15/2023 17:45:22,62.17,64.07,49.90,,
370,04/15/2023 17:50:22,61.45,65.17,49.69,,
371,04/15/2023 17:55:22,61.09,65.74,49.57,,
372,04/15/2023 18:00:22,61.20,64.45,49.15,,
373,04/15/2023 18:05:22,60.88,65.06,49.09,,
374,04/15/2023 18:10:22,60.53,65.38,48.89,,
375,04/15/2023 18:15:22,60.32,65.65,48.80,,
376,04/15/2023 18:20:22,59.97,65.85,48.55,,
377,04/15/2023 18:25:22,59.83,65.85,48.42,,
378,04/15/2023 18:30:22,59.66,66.75,48.62,,
379,04/15/2023 18:35:22,59.58,67.45,48.83,,
380,04/15/2023 18:40:22,59.04,68.22,48.61,,
381,04/15/2023 18:45:22,58.60,69.66,48.74,,
382,04/15/2023 18:50:22,58.37,70.43,48.81,,
383,04/15/2023 18:55:22,58.10,70.38,48.54,,
384,04/15/2023 19:00:22,57.77,71.16,48.52,,
385,04/15/2023 19:05:22,57.46,72.72,48.80,,
386,04/15/2023 19:10:22,57.03,74.21,48.93,,
387,04/15/2023 19:15:22,56.71,75.89,49.22,,
388,04/15/2023 19:20:22,56.47,78.05,49.74,,
389,04/15/2023 19:25:22,56.09,79.66,49.92,,
390,04/15/2023 19:30:22,55.61,81.27,49.98,,
391,04/15/2023 19:35:22,55.28,82.01,49.91,,
392,04/15/2023 19:40:22,55.24,82.25,49.95,,
393,04/15/2023 19:45:22,55.12,82.57,49.94,,
394,04/15/2023 19:50:22,55.01,82.76,49.89,,
395,04/15/2023 19:55:22,54.99,82.51,49.79,,
396,04/15/2023 20:00:22,54.76,83.13,49.76,,
397,04/15/2023 20:05:22,54.54,83.52,49.68,,
398,04/15/2023 20:10:22,54.95,82.90,49.88,,
399,04/15/2023 20:15:22,55.05,82.90,49.97,,
400,04/15/2023 20:20:22,55.14,82.34,49.88,,
401,04/15/2023 20:25:22,55.03,81.95,49.64,,
402,04/15/2023 20:30:22,54.83,82.56,49.65,,
403,04/15/2023 20:35:22,54.37,83.31,49.44,,
404,04/15/2023 20:40:22,53.54,84.15,48.90,,
405,04/15/2023 20:45:22,52.77,85.59,48.59,,
406,04/15/2023 20:50:22,52.17,86.79,48.38,,
407,04/15/2023 20:55:22,51.63,87.92,48.19,,
408,04/15/2023 21:00:22,51.30,89.36,48.30,,
409,04/15/2023 21:05:22,50.93,90.11,48.16,,
410,04/15/2023 21:10:22,50.53,89.98,47.72,,
411,04/15/2023 21:15:22,50.28,91.38,47.88,,
412,04/15/2023 21:20:22,50.08,92.39,47.98,,
413,04/15/2023 21:25:22,49.87,92.21,47.72,,
414,04/15/2023 21:30:22,49.72,92.17,47.56,,
415,04/15/2023 21:35:22,49.64,92.83,47.67,,
416,04/15/2023 21:40:22,49.47,93.71,47.75,,
417,04/15/2023 21:45:22,49.18,93.21,47.32,,
418,04/15/2023 21:50:22,48.89,93.40,47.08,,
419,04/15/2023 21:55:22,48.75,93.51,46.98,,
420,04/15/2023 22:00:22,48.48,94.12,46.89,,
421,04/15/2023 22:05:22,48.40,94.81,47.00,,
422,04/15/2023 22:10:22,48.40,95.21,47.12,,
423,04/15/2023 22:15:22,48.29,95.25,47.01,,
424,04/15/2023 22:20:22,48.11,94.92,46.74,,
425,04/15/2023 22:25:22,47.90,95.50,46.69,,
426,04/15/2023 22:30:22,47.79,95.62,46.61,,
427,04/15/2023 22:35:22,47.63,95.71,46.49,,
428,04/15/2023 22:40:22,47.50,96.47,46.56,,
429,04/15/2023 22:45:22,47.59,96.73,46.73,,
430,04/15/2023 22:50:22,47.32,96.16,46.30,,
431,04/15/2023 22:55:22,47.32,96.36,46.36,,
432,04/15/2023 23:00:22,47.03,96.24,46.03,,
433,04/15/2023 23:05:22,46.98,96.65,46.09,,
434,04/15/2023 23:10:22,46.90,97.58,46.26,,
435,04/15/2023 23:15:22,46.90,97.26,46.18,,
436,04/15/2023 23:20:22,46.69,96.86,45.86,,
437,04/15/2023 23:25:22,46.59,96.78,45.74,,
438,04/15/2023 23:30:22,46.40,96.79,45.55,,
439,04/15/2023 23:35:22,46.28,96.76,45.42,,
440,04/15/2023 23:40:22,46.03,96.77,45.18,,
441,04/15/2023 23:45:22,45.89,97.08,45.13,,
442,04/15/2023 23:50:22,46.01,97.76,45.43,,
443,04/15/2023 23:55:22,45.91,97.52,45.26,,
444,04/16/2023 00:00:22,45.97,98.14,45.49,,
445,04/16/2023 00:05:22,45.89,98.12,45.41,,
446,04/16/2023 00:10:22,45.84,98.28,45.39,,
447,04/16/2023 00:15:22,46.17,98.18,45.69,,
448,04/16/2023 00:20:22,45.93,97.99,45.41,,
449,04/16/2023 00:25:22,45.97,98.38,45.55,,
450,04/16/2023 00:30:22,46.01,98.22,45.55,,
451,04/16/2023 00:35:22,45.89,98.77,45.58,,
452,04/16/2023 00:40:22,45.82,98.58,45.45,,
453,04/16/2023 00:45:22,45.93,99.40,45.79,,
454,04/16/2023 00:50:22,46.11,99.02,45.86,,
455,04/16/2023 00:55:22,45.88,98.35,45.45,,
456,04/16/2023 01:00:22,45.78,98.39,45.36,,
457,04/16/2023 01:05:22,45.55,98.14,45.07,,
458,04/16/2023 01:10:22,45.55,98.51,45.16,,
459,04/16/2023 01:15:22,45.59,99.19,45.38,,
460,04/16/2023 01:20:22,45.49,98.54,45.11,,
461,04/16/2023 01:25:22,45.49,98.91,45.21,,
462,04/16/2023 01:30:22,45.22,98.13,44.73,,
463,04/16/2023 01:35:22,44.99,98.39,44.57,,
464,04/16/2023 01:40:22,45.10,99.22,44.91,,
465,04/16/2023 01:45:22,44.93,98.76,44.61,,
466,04/16/2023 01:50:22,45.01,98.72,44.68,,
467,04/16/2023 01:55:22,44.93,99.20,44.73,,
468,04/16/2023 02:00:22,44.72,98.82,44.42,,
469,04/16/2023 02:05:22,44.79,99.29,44.62,,
470,04/16/2023 02:10:22,44.62,98.66,44.28,,
471,04/16/2023 02:15:22,44.52,98.72,44.20,,
472,04/16/2023 02:20:22,44.35,98.78,44.04,,
473,04/16/2023 02:25:22,44.35,99.17,44.14,,
474,04/16/2023 02:30:22,44.25,99.16,44.04,,
475,04/16/2023 02:35:22,44.35,99.62,44.26,,
476,04/16/2023 02:40:22,44.16,98.93,43.89,,
477,04/16/2023 02:45:22,43.96,98.85,43.67,,
478,04/16/2023 02:50:22,44.14,99.48,44.01,,
